condition_id	icd10_code	created_at	updated_at
c_11195	S52.90XQ	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11195	S52.90XR	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11195	S52.90XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6718	R06.6	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_22883	J39.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8405	R09.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8395	I51.4	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_22649	M06.4	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_18605	I25.5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9930	Z96.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9929	S83.249A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9929	S83.249D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9929	S83.249S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8195	J38.4	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8205	J39.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8352	O45.90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21766	L04.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6554	N84.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10454	C71.6	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19112	Z67.10	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10183	R09.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4137	N43.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6692	G03.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6702	A03.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8385	M31.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9964	Q35.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_25052	D89.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19704	F30.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2965	H50.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10236	Q82.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6353	R94.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9676	L28.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8586	R06.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_30571	J45.20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8118	A90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4590	L57.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4589	J34.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_272	Z86.79	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10428	D48.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_23374	M25.529	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8838	A69.20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4458	K52.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21742	B76.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21767	I88.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11510	N11.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11509	N10	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9694	H53.009	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9704	M27.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_16553	S22.39XA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_16553	S22.39XB	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_16553	S22.39XD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_16553	S22.39XG	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_16553	S22.39XK	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_16553	S22.39XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5462	G31.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4338	K56.609	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9588	K11.7	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4606	T30.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4364	H65.90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_1952	J18.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_1968	A15.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4372	N62	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21758	Q82.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8786	D75.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_1969	D86.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2070	K31.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3238	R80.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10471	C64.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3377	T50.905A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3377	T50.905D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3377	T50.905S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3377	K71.6	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2547	C23	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5096	G80.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5106	L70.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8117	B03	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3951	J40	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11206	N81.10	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_15160	Q79.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_15159	Q70.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11066	K57.90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_14537	T80.30XA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_14537	T80.30XD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_14537	T80.30XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2329	R53.83	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8318	D12.6	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10818	K63.5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4224	D61.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4919	R60.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10384	D34	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9772	R07.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_25513	N05.5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5427	M35.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2955	M33.20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2938	N52.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_16128	G93.41	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10323	C80.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9859	E28.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10245	O44.00	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2286	N91.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9998	H02.009	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11118	L10.4	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19390	T79.A0XA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19390	T79.A0XD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19390	T79.A0XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10079	L60.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10080	L83	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_22823	L20.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2260	K50.90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2189	H57.10	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2200	H93.19	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2190	H54.7	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10427	D23.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9990	H66.90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10297	A15.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10307	D06.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2253	K60.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_18369	D66	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_18370	D67	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5542	D52.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2234	J30.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_18013	G56.30	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9304	R10.829	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9131	B20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8265	R10.30	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19329	I50.20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2183	G50.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2922	D49.6	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19391	M72.6	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_17213	F60.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2315	M54.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9439	N13.70	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9440	K31.5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8775	E79.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10787	N70.11	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10614	L92.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9422	S02.5XXA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9422	S02.5XXB	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9422	S02.5XXD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9422	S02.5XXG	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9422	S02.5XXK	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9422	S02.5XXS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10326	C80.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6688	M92.529	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10442	D49.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4508	H55.00	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9415	H52.209	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10729	N49.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4725	K76.6	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2146	E83.51	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11458	N17.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9830	R87.619	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5113	L80	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8354	L81.5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4483	N28.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4139	D68.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_20603	I21.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_23377	M77.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10544	D48.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5426	T56.0X1A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5426	T56.0X1D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5426	T56.0X1S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3705	R91.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_30658	E28.39	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11115	E50.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_15161	M26.09	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21746	L82.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009B	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009C	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009E	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009F	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009G	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009H	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009J	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009K	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009M	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009N	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009P	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009Q	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009R	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10021	S72.009S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10308	C16.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10526	I87.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3348	N32.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4848	N39.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11409	K56.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9615	R21	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8176	T80.89XA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8176	T80.89XD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8176	T80.89XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8176	F02.80	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8154	E83.119	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9878	L57.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2241	K02.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10038	K40.90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4905	Q87.40	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6673	Q53.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9127	Q96.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8141	E52	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8358	T88.3XXA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8358	T88.3XXD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8358	T88.3XXS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8358	T41.45XA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8358	T41.45XD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8358	T41.45XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5467	Q89.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_13950	K63.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_13949	G03.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5882	D72.829	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2135	C25.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8632	I51.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10435	D16.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10684	M1A.00X1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5451	D49.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5451	G13.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21781	L56.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_371	L98.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8663	A07.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21763	C79.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10635	L98.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10727	N46.11	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3365	K86.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_14832	B43.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5099	Z87.01	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_23451	M77.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11468	N07.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8809	J82.83	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8810	N95.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8757	T41.5X1A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8757	T41.5X1D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8757	T41.5X1S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9591	K06.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10417	C56.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9665	R19.6	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9727	H00.019	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_29985	H02.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10310	D13.7	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10299	C44.99	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11208	H16.009	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2887	I37.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8157	E83.41	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9969	H40.1190	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4231	K30	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9927	T14.8XXA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9927	T14.8XXD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9927	T14.8XXS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4019	R36.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10022	L60.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3919	L25.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8193	J04.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8203	J85.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8355	M94.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9311	L53.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9090	E25.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9100	E73.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9089	O36.8990	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8434	C80.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_23051	F40.240	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2118	J02.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2928	H90.5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9987	H10.509	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4694	G11.11	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9910	M65.30	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9909	M66.829	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8375	K27.5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9899	M77.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8175	D75.81	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_13409	B00.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11900	B60.00	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6546	M00.80	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10814	E83.19	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X1	I49.01	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X5	I49.02	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X6	I48.92	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X7	Z99.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X13	T67.01XA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X13	T67.01XD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X13	T67.01XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X14	I48.91	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X29	M21.379	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X42	R10.83	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X31	I21.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X32	T74.91XA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X32	T74.91XD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X32	T74.91XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X43	M19.90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X44	Q44.5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X45	N32.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X46	M89.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X47	N64.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X48	B37.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X49	R94.30	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X50	G96.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X51	R22.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X52	A04.72	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X53	H18.829	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X54	B25.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X33	K13.70	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_X33	K08.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
