id	value	units
d237fda3-4d65-4117-88ca-5e03ee6faad4	300	MG
30cc33b4-39e2-49f0-9da1-8776a957e8e7	100	MG
faee4eca-c264-4914-aae3-1a8698045948	100	MG
cfb6d14f-b23b-41ec-af61-22407bf9300d	400	MG
e04e1d42-7039-4668-81b9-a2a07b6f6317	80	MG
f68a8a18-f385-4f36-955e-ef7d93b4fdd8	5	MG
71826554-7d95-458e-aa35-8ba497a7be64	10	MG
c595c4d2-5be0-4f0d-92c1-47b71cb01f75	10	MG
04075eb5-5f30-4827-9ed6-059645850436	50	MG
02fa93fb-3a18-4e14-8277-2ad1e703cff8	250	MG
157c2f40-ec9d-4851-b3e5-8c623489fc3f	300	MG
834083c6-4f27-413d-8da9-847929a18d14	50	MG
69146bc1-52f0-44c3-8758-d4882aaad963	10	MG
8b882db0-b275-4a7a-984d-ef00b6a90195	2	MG
df46ff11-3e08-4676-b47b-60bf7b844f64	4	MG
935e49d8-c019-49ca-81bc-0c6b7b24f5b3	10	MG
ca3cb179-19fd-4e49-893e-e33622cdc971	25	MG
a56200ea-5652-4ee7-b877-002d8fb59183	50	MG
48ad9833-e0dd-49dc-b9e9-16e3db2ca748	5	MG
560ba3ed-2c82-4a3a-a0e9-c256250bf959	250.0	MG
c6f1e19e-46b7-409d-a852-2a821f3145ed	100	MG
c96aa42c-d628-466d-ad9b-b7bc76a841b6	25	MG
03c3c975-9318-491e-bf9f-d392179b07cf	50	MG
c5610f19-be63-4e25-9960-96103e24c3ee	15.0	MG
8ad638e1-dc4c-4bf6-8619-315cce615e78	10	MG
1f4c6c56-2e29-4ff1-8e8e-0d7db247aab0	80	MG
83c8534c-6d7d-4807-b744-2670c88b4e94	600	MG
8a708172-8e84-4799-8b20-8e8696791db0	7.5	MG
efe893e3-04ec-46c2-934b-198080be53a1	5	MG
b29c37b2-2832-4b02-9a9b-24e66e7654eb	200.0	MG
dd74455d-342a-4fbc-9c2f-1d1e94f1b46a	50	MG
e42cd897-cc4c-4738-8e13-a1542b17991e	10	MG
b2616ac6-182c-498a-a3ac-1ca1af6a46e8	2.5	MG
162b3d2b-622e-4869-baca-6930f7bf6296	80	MG
523780aa-fecf-4d03-981b-dda5121f242f	75	MG
063ed966-5071-4a3f-8206-aa371f77e5e4	25	MG
0f76bbf9-43a2-4259-bc41-397084d7c07a	1	G
b61b7bce-c94c-490f-9502-3b585263062c	1	G
3be828bf-cd7f-466b-9bc6-be0a25fe9996	4	MG
4acc0e30-35a8-40be-aa27-c05d684d8d06	150	MG
adcbde7e-2ecf-4ea8-9d3d-ed5634b5f61a	250	MG
bd09103c-cef4-4809-8fd3-fc528f97daef	500	MG
d3b804ad-e75e-471e-a277-76230bfd5a08	400	MG
9bd2c665-2c9b-4fa8-a134-9209c0f37941	375	MG
0a377b24-9c7a-43b6-8d59-4b0d320082cc	1	G
380a008c-8397-47af-83b5-7be132ca674f	30.0	MG
c16c9fb1-2b8f-4794-82d7-12c0f60ffcda	10.0	MG
bd356dd9-61a3-40c6-aac4-e8361c2d2392	500.0	MG
27331144-ce6e-49d3-858b-6821990e69b9	5.0	MG
22a5a47f-725a-474d-a109-63b0b0283e65	250	MG
f8704493-2d03-4f4c-8c24-8f5d9bd822c4	500	MG
e1ef7454-b406-48d3-9f25-3f97c63045fa	200	MG
4cf31532-c20c-4fc6-92bd-00a3a43d408d	400.0	MG
3f16b171-c8c8-46eb-b4d1-8bd838378399	80.0	MG
8a04f7d0-8285-4e7c-9a76-b2b4b8dc1570	4	MG
d69060d5-3412-4762-aee7-f1c7d0b7841f	100000	IU
aad34800-a3a3-492b-9001-f2509bb18c75	25	MG
c0b55e47-04dc-4678-af5e-bbc086bbc92d	50	MG
e3070dad-030c-4577-b503-2aa76e8be558	200	MG
fe20e11a-a41e-4589-9acc-1ed33b7a70b1	400	MG
eebcf9d6-9ba3-44ac-8bc4-f44acb80a920	5	MG
c8398b2b-335d-43a5-b1b8-bf8a9fb722cb	1	MG
2f97efa8-0873-421a-9762-a4f27bc9d8df	100	MG
e68eafb6-78c1-4e54-a573-2f6a8bd30da8	25	MG
07cd9902-93f2-44c8-a7dc-3d0c1ba102cf	0.5	G
5918fa1f-7345-428f-b5ef-fb008403b492	0.5	G
f9a80cda-4f7f-459a-bab8-2c85636e9a23	50	MG
8f0e9199-447c-45eb-b37a-b5b10f669fd3	25	MG
57a7a99d-1106-4d3b-b05f-9b4e39f4faa9	5	MG
d41746cf-9c47-4409-8009-fb66fa229959	10	MG
c9307fa8-7548-47e4-9cb8-449f8be0b94d	2	MG
2aea4b30-733a-4ef6-8977-1e0171ca6bd9	25	UG
c6573b5d-55d0-4cb7-9558-d7852149726e	100.0	MG
0070e676-d5d8-480f-8158-8d8d93f12958	10	MG
dfa880d9-ea3f-405e-b887-48d66a9dfd22	20	MG
3bb32565-8a27-483d-9549-006348623b6d	0.25	MG
ac6b5f0e-8a40-4bf5-ba39-6ff1a4a26091	10.0	MG
4a8e00c3-d7bb-4032-9064-dc1bf5088b14	1	MG
885a84e7-1422-42d4-b9a3-353ff91549a8	2	MG
b8e4b8aa-90a8-456c-89f7-5c9049edad9e	5	MG
eaa442ad-07bf-4b57-a4dc-8126ad23a703	10	MG
bd0538fe-9fb5-469b-8274-decafe29f7dd	0.25	MG
19c4b1f8-e20a-4046-b144-4e26cde2eedd	500	MG
a7edfaaf-2117-4927-9cbc-4b68419eb56b	100	MG
9bcde07b-a7cd-45b8-8192-8285cc8a915c	100000	IU
9bac5f24-f9d9-488d-8b8d-b5b3f6775b42	0.4	MG
54966ca9-3d53-4703-bd2e-41727dfd8e2e	50	MG
996b26ad-b767-41f7-b1eb-bec478b5824e	100	MG
ba143413-e748-42f9-8128-b93014248578	1	G
f4447f30-81cd-49fa-be2d-4941bdf55cd6	2	MG
6f40dc58-ca23-4a86-b2f8-df595681d866	100	MG
5b959454-1733-41a2-bea1-0ea134976d77	250	MG
1d19cd82-5a33-4fbd-a97a-81d3b59713a6	1	MG
3d85a4f5-d3f8-43ed-bff6-68b37f4540e0	2.5	MG
d9ce0aba-3b21-44ac-8074-282b1cb3d083	2.5	MG
0c8327eb-991f-4f4b-908f-7cf90e7f350a	25	MG
1240e083-f64b-49f3-85eb-2a75075e8222	10	MG
e19d0935-21fa-4166-813b-9ad9afed4064	75	ML
797c64b8-4b21-4682-84ab-3aedef240fc5	100	MG
b3d43d86-87e9-4d10-b08c-547dc7c3dd52	25	MG
045a369b-ff64-4039-b8c3-dbf8aad2bf74	1	MG
fc384339-0150-4a3b-913f-6c028e92e555	10	MG
847d1200-3bed-4f4d-b6ee-03839e091f0c	1	MG
3acef289-faac-4382-afbf-1285fc876457	50	MG
18c68988-11f6-4bac-b0f5-f43a1feed7fc	20	MG
ccf2b2b1-b7e2-48af-9457-198cadae71cf	500	MG
f89581c9-4a8d-4c8f-8bbf-f2ef9f295904	250	MG
9353419b-b665-4364-b668-a79cf72352d6	50	MG
be919223-8218-4cdb-af4e-62e9bbe796df	100	MG
9a6a7091-a16c-48ae-8d19-2ecadb1146d7	1.0	G
f6eff761-edb5-4da4-b998-922f233141dd	500	MG
3e97a026-6348-4ae7-a3b1-fec0c50ebd9c	1	G
57b72598-f777-4f0c-954b-b4b1b07e5c84	3.0	MG
5991e7c4-2340-491e-840a-82dd0dedb4ad	6	MG
477e1b4e-4e07-4703-9a33-1c8452a969d5	200	MG
e4f0a5f5-2165-404e-b1c1-74b157db6f2b	250	MG
9bc81a19-ee08-436c-b853-ee6476f45fab	4	MG
cda1bf75-f8c6-4839-ba90-22e3c0b50075	12.5	MG
0d9a91c4-b88a-431e-8a03-6896428e9349	200	MG
9b20fa2a-1b3d-43ef-8bb7-b0d72b9fff64	500	MG
a96f5db5-dc4c-4d0b-b03d-998edb32c744	20	MG
c2c3e781-0cab-4fd8-80ec-0fd8757bc60f	200	MG
5b8d0e89-0972-4029-950d-de48b326fec7	1	MG
69a32b06-4880-4283-ac7a-9fe4197a6066	50	MG
a886c556-1205-4a94-803a-6d7704abfd55	12.5	MG
8df006ac-ef4e-40ae-805e-3e39de8cb6a9	60	MG
5285d3fc-40cb-4e37-b2cf-f5c7a432f0ca	120	MG
3be8a579-aa09-47fa-93bf-a971f40e8989	100	MG
596065cc-dabc-4046-93ba-54e6ea4369e3	3.3	G
17e46e21-d58e-4fee-916c-b88960268f9c	2.5	MG
3cabca9f-e60c-45ae-97f5-1c21772f726e	10	MG
08b9c422-dac2-472d-8cac-e6c836de18a6	15	MG
526e8f54-12ba-4eab-80f8-fbc3622f265d	1.0	G
9715b785-a02f-4d00-960d-4ac44c746315	10	MG
3377be5b-a8f3-44cd-b807-e436541c74d4	500	MG
de728e3e-e77d-4260-8028-179f8a544666	25.0	MG
92c64132-12ce-476d-a163-6c736d09cf66	50	MG
89e1d60e-5837-4a1c-ad97-44f29d7f986e	25	MG
2515d37e-b14d-44c1-ab1d-e44559b5d24e	25.0	MG
54291955-189c-4c83-a448-7b504a81e011	25.0	MG
9d6af8a1-1ec9-4c50-aa40-032e4d0a9a30	500	MG
222c794e-4802-4dd2-a070-d747aa20bf75	5	MG
650ab553-96fd-46c5-b2c7-a3e9762512f5	120	MG
762f1d8c-c8bb-4222-a683-13ee98ca3d7f	25	MG
9c15db45-bc6f-4a98-b06f-49bdd5b3db1e	75	MG
7e788499-8ea3-462e-8052-84466ac1030c	12.5	MG
9ffb2d73-f1fc-4419-bc8a-860730e9644a	4	MG
c516d760-d7fe-4ef3-9f1f-1596ab731f2b	150	MG
4f889c08-c7a4-4a50-9dfc-d85c0d3eb424	300	MG
e6963031-8e19-4ea4-8bae-98ff471bc124	25	MG
b530d65f-26f0-4d88-8f03-48efac4f6801	0.6	MG
38a036b6-cd59-43ec-bb74-c5feb4fbbcc1	2.5	MG
68fdfb7c-7013-454a-b4a4-80453bf7904b	5	MG
d42f8b84-cec0-4a15-bf4c-3eda74282043	500	MG
53b0969b-0323-4c1e-ba2d-c1b75159c378	200	MG
69df7ddf-0d44-4079-835e-aff67e0b5660	100	MG
b33690ab-0b97-4407-839d-fb1d5d176590	200	MG
9645545a-2126-40e0-9b37-72cbd6c9729b	50	MG
c7828a7c-2352-48c5-8873-995d40cc9fb0	50	MG
3feddb63-7ef6-40ba-b28d-75084fda83f2	50	MG
e9646ce3-397b-46c1-9f73-a3e9b569e3a8	2.5	MG
ec592161-bb73-42e6-a49a-81679fa58e4d	250	MG
31f4f8ad-e717-4a34-8787-098fd4f811ba	500	MG
e8c99fcd-33c7-4c83-b3c8-0bcddbbc04e4	0.5	MG
040e74f5-e567-4ed4-a601-47a9feb5adb2	10	MG
fb20a4ec-b5f2-4eda-81aa-94ccd9d90dd9	30	MG
1f6ecd3d-318c-426a-b5bc-91cead2ae7d1	10	MG
c0371eb0-fb7c-4d0f-9050-98b10712df5d	50	MG
e614e989-2657-478a-9ddb-0138a4a1b2ac	50	MG
f46f43ca-3300-423a-831a-0dd281e6014d	50	MG
49d17065-a1c0-44d2-891a-b186bfe01870	200	MG
3533d867-d2d1-4060-8bde-dc89c3655ba9	400.0	MG
f7890d6a-d763-45cc-bb42-ca8a1e8d5ff3	50	MG
68b89c6c-d1d7-4f4c-b5d4-14e77c736b47	0.2	G
ae34d688-2dba-4a15-9bd9-a5ec26a8d05d	150	MG
db1846a5-c553-4912-922d-925b337ca389	50	MG
7fb2e32b-2515-49d5-877a-f87c2120a763	2	MG
5be42cc1-2578-467c-bdf3-eb4b68dca5ce	100	MG
1ff030d9-e33b-437f-89fd-c32247d29156	210	MG
ba1fccd7-5d5f-409b-8a52-cefc81b65dd3	79.85	MG
11251f26-636e-4de2-87a7-2cdc6d55030a	100	MG
488f6ad4-6eb1-477a-8574-5f633fa21558	50	MG
90ed3c7d-88a2-4f24-9e67-33b7f7c7e7a1	0.0025	G
d0be6293-1ca5-4c68-a4d0-5898fa721a62	100	MG
50637cd9-8ae3-4834-a71e-ab5b5b9f24fa	500	MG
37a2556e-4493-486e-82db-d0e6d379262e	100	MG
c9bd31d5-c731-484d-b9f3-b1e7215bd55b	500	MG
6bf93a2b-bc03-476a-8f4b-4703fb0b1397	120	MG
71cc9e83-c1f5-4043-8574-3ac0dabb5e14	0.0025	G
b592376f-bfca-4d57-9871-60c43d56d0a8	2	MG
5775f052-e60b-4c26-ba5a-07d85c6c1ad0	20	MG
c9a6637d-9929-4180-b2c9-bc405e651eab	0.25	MG
507a3944-570c-4f8a-8d31-5c7a48063243	1.0	MG
be56f090-7016-44bb-b11d-d9a9db1eb1a3	100.0	MG
b666b91c-e855-4396-9ffe-0d69d99a48ea	0.891	ML
3304f508-65b8-47d4-8037-06a1f8f0d6b7	200	MG
a46f9e7f-6eff-4eb8-b44f-45f97985a193	135	MG
1248f0d3-ee38-4ecd-b8bc-ca46cf840437	10	MG
a9d9f9b9-1702-43de-ac0e-2d2b207337ca	25	MG
46cf33e1-292c-4e3d-8afb-127d9a62635a	50.0	MG
4e131f97-afcc-4fe7-854b-619ac7ce0def	0.5	MG
cc91739e-3a80-49a0-a107-111d4147fc69	1.698	ML
482c31d5-357a-4b4b-82ba-6f69a21cc6af	250	MG
677d0cef-0079-4a42-8020-12cc6a8fcf68	100	MG
6758a18c-8300-4710-8ad1-cd9ad5f5a1ff	75	MG
08df4c13-0d41-428a-afa4-cf75d6e9f409	60	MG
8877b3d2-6055-4975-bab8-a9e99c12d336	10	MG
c130ec71-409e-4545-84dc-3d541c406f57	30	MG
383f3a8b-a4fa-434a-9c5b-99af8702e0db	1.25	MG
431acb5f-aa7e-47d4-942d-454490acaca8	30	MG
26b03d61-8e4d-4db4-a317-f636942a6699	1.25	MG
8a0aa985-d997-48b4-ae7d-e9ac3fa156ad	100	MG
5210f7cb-1d0f-4169-b4dc-c9662caebe4d	200	MG
6a59be41-8c12-4f35-b934-85effa3e5f16	10	MG
d0066fb9-ff68-4731-b650-848df0e114af	10	IU
949ad77d-7f38-4434-bd23-a2abb0e1e971	2	MG
140b671f-c8de-41db-b2b2-66f30ba885a4	5	MG
08b7331d-fcd4-4455-b4ce-d57ed56d40d4	2	MG
c883d244-e011-49f0-b846-70c5c9bcc8f3	2	MG
794a68e4-db32-42d8-a781-1f84c6cacc46	2	MG
79906185-4d7e-4241-a33f-c1970b41d1e3	2.0	MG
250df287-4cd4-42a5-96ea-454878c7fcd9	2.0	MG
9aff89da-e2d9-432c-93fe-1b0191e37e92	7.5	MG
fabd477a-5cb1-4bc6-98c3-7dd4840f47b5	10	MG
15da180d-f4d2-480d-bce1-16f38a0b8a82	500.0	MG
16b8add2-3c6d-4969-a7cf-f7626a97d289	1	G
02c79f86-0ad0-469f-acd3-15c083627c22	10.0	MG
62c121b1-eaa7-4d8b-b726-0403db56821a	10.0	MG
8da81c7d-32c0-40a9-b46a-f5ed179d8227	10	MG
5eaf6eeb-6e76-4a7c-ad0d-a1f21ceb7cd3	10.0	MG
776d247a-87fc-43a1-b450-7165ac7fa5aa	10.0	MG
f25a30eb-c190-4d85-a414-8dfc8f7edb7e	80	MG
759f3451-f3fa-4a79-bfea-c7b5a76f19b3	10.0	MG
a35d03b1-8b8a-40ab-bddf-cb323ea5c432	25.0	MG
653c1a0c-ab6e-4c6d-8c4a-562adfc66821	25.0	MG
deba1ace-5d35-4f64-ba6f-c00ee4ef859a	5	IU
cbace2a5-7961-4b64-87dd-58f51655e900	0.5	MG
ebe0c88c-14f4-45b5-8100-160e04ce4a98	5	IU
b216c3b0-36a6-4d41-9f78-71c9d45295c2	1	G
da7f271c-f004-4dae-935b-de6801bddb09	5	MG
1305e88f-92fa-4539-955d-df1901381626	20.0	MG
2d6dab36-ee79-4cce-971d-182ca25adda8	300	MG
980a831d-923e-4813-b7a9-e6d509f47a2e	100.0	MG
8e071cab-2d6d-4c55-8c47-938186539fea	20.0	MG
ed1325b9-fa9f-4016-bef4-b353daf6bb7f	1.0	MG
c105e549-391a-4757-b942-580b54c6dc04	2.0	MG
2605efc3-5044-4905-a59c-8207abeab46e	5.0	MG
b872dee0-695b-47eb-bd12-f05dc0be903a	0.25	MG
969decc6-43f7-42e3-8b1d-2494c8790656	400	MG
94f065ed-e9c9-44a7-9810-64b42806aabd	5.0	MG
ebc39ba1-0afc-4f26-b000-8bb25f176950	400.0	MG
aa78f6ae-bb65-4d75-804d-9a6b3b8b0484	10.0	MG
106238de-17dd-4569-9a76-5f0ed15b5a1c	20.0	MG
557ef290-369b-4e48-b49d-fd4f3cc95319	100.0	MG
82b88feb-761c-4d02-aba8-866a128b8355	5.0	MG
a3a5b9da-3ca3-4929-b789-486b88b777b5	7.5	MG
5bd4acf7-3edd-4d6a-81fc-c0968c048153	200.0	MG
5ca92978-a3f0-4195-a4fa-2d1dac9cac7c	250.0	MG
2127f925-1d33-45cb-b2ab-8e6f292a7755	20.0	MG
ed819513-b826-4532-9ec2-4fd2240b9d10	12.5	MG
c00ee02d-fe8c-443a-bbf4-5934b3937357	20.0	MG
c2f7ec11-4e39-44ae-a2b4-0918498f4078	250.0	MG
7324e82f-d020-437f-839b-8ed08d5611b9	300.0	MG
75f562f9-1ad3-4e76-8e31-0bbfa33b7c51	500.0	MG
8caaf1a6-2bce-4a6c-9f74-6d5733b69127	30.0	MG
ea50e88b-0e35-4025-8c81-cf6b5f827e19	10.0	MG
0ed43009-7b7c-4154-97af-e5ba5e933ed1	20.0	MG
c3cba111-8def-4ff7-abe2-7bd5201fed9e	200.0	MG
2f2e4688-dab8-402b-bf8a-48e5a828d1e5	400.0	MG
048252fe-7c99-4175-91bf-058b85f64e19	1.292	G
bf1c3788-e1b1-4ed1-86d6-1fb46fdbeb21	0.05	MG
9b5562f2-9308-4dde-866f-7a068e2abb1b	20.0	MG
0686b453-94fd-4606-b8a3-7862ae851b59	20.0	MG
87e1d9d6-70da-4f39-83f9-164ccbc4f7db	20.0	MG
61c8ed73-7342-484d-bf8b-2da7d8717cf0	10.0	MG
e4a604e0-70ca-4076-b2e9-055142f7e05d	200.0	MG
8b3a37ad-8670-43d4-bb9e-a4101e53a969	10.0	MG
cb92e68a-b4fe-4e3d-9853-6f316083a480	20.0	MG
61ecb2d6-3e8b-45b1-82c3-3aa86f93fc24	5.0	MG
de3be393-3458-4da3-98d7-e7a712e01515	250.0	MG
2dc34dc5-36e6-4f00-83a2-cc36c40fdecd	15.0	MG
ded4acc2-503e-4aaa-a8c1-eaef4ddfd28a	20.0	MG
259d5378-6b3d-4fc3-8688-86515aec023a	30.0	MG
65b0ffd5-de11-44a6-ae34-408bd152880f	40.0	MG
9f085c54-7edb-408b-ace2-ffa2a0ab9804	200.0	MG
b2a16284-e77e-498b-a56b-e6d55bb78328	350.0	MG
364fd6d0-12da-428f-a2c9-4a29715dc22c	7.5	MG
13082373-2d87-4bac-9a99-28d400e4023b	15.0	MG
898dfc44-76e3-48b2-8a07-8b015623eec7	400.0	MG
a7e1fd02-971f-41c1-a552-a959438f2663	50.0	MG
8833192d-2cd5-4641-a886-5ce2410b5378	100.0	MG
33d8bbfb-04b1-4c4f-86b2-4b5392c0b857	150.0	MG
1c9c1c9d-78f4-4396-a787-a58a4dc2190b	200.0	MG
42345575-46cb-4607-aa93-9692ecd06d85	300.0	MG
cf81a5dd-1bea-4119-801e-4187edf86ae9	2.5	MG
095e368e-7a79-470c-8afa-bca0e46bc561	30.0	MG
021f9dd9-2323-4e52-a4a0-42d4b58085d8	15.0	MG
cb5f9f99-a8af-43c0-8478-360f6c0d9765	150.0	MG
b4a6e56b-87c4-4b04-849c-5abf9c5c86ad	300.0	MG
7ec77399-6cf9-488b-b287-8c98a1d43e71	200.0	MG
4bfe93fe-9af0-49cc-ac5b-bd7842d8d56c	10.0	MG
ea3c170d-4d25-46ca-ab2b-f9dc090ad376	50.0	MG
39223f45-d9bb-4d96-b298-477de52822f1	320.0	MG
383b43df-a107-4138-a655-fec9687d27f4	10.0	MG
1892e6f0-b9f9-48ad-b061-32aa164367a6	300.0	MG
833c6835-3ed5-4525-a3bc-7fde3db3be71	50.0	MG
1feb3c38-4f95-49ec-8253-4f7a368e0861	50.0	MG
c01dd4b2-2848-4ac3-aedb-ced2d254dc59	40.0	MG
73448261-2a62-4060-b548-7d8f338a3081	5.0	MG
c2a6dc5f-831a-4b9a-ba17-c3bddeefd83f	46.5	MG
c91cd438-9f69-4806-abc7-3744ae604e13	500.0	MG
ab3f4fc2-7f90-4853-8031-eed5f74900c7	5.0	MG
9058d488-206c-4e0d-98fe-ebd9530e04a9	10.0	MG
a860060e-e23d-4ccc-9799-facc4a07eaa9	20.0	MG
09f168b1-f632-4da9-a76d-5084819921f5	40.0	MG
d97d8d9f-5832-4ed1-b3ea-1a7efea6a5a3	500.0	MG
055f31f4-5723-4245-a0ee-24dc2e582e2e	46.5	MG
06238c22-5e80-425d-9a1d-c0086805db22	12.5	MG
bbc6c9ce-d7a5-4e8f-993a-60c649bb70d5	100.0	MG
8406eefa-d88b-4ffb-80db-49e8823d9039	500.0	MG
d53df5b9-6d02-45c0-9539-19288d696dea	20.0	MG
046aae40-ac54-45ba-85f5-ab0cac681b2f	50.0	MG
57ceac74-3a7d-487c-a631-c953f2c0764d	100.0	MG
345708dd-80dc-4eb8-8d99-2a89b93194c1	25.0	MG
f671ffe6-fe40-417f-b884-f6eaa994a9d5	100.0	MG
3ccf604a-ffe7-4330-9499-bea1bd27e281	500.0	MG
c681847c-09f6-4ec8-8763-1067db65edbc	30.0	MG
3b177b35-926d-4990-abf8-32441b0023eb	25.0	MG
78bdad03-dec3-4e77-9e56-b575b4e9325a	50.0	MG
90573c01-a639-4ed3-b204-aebb902c3fa1	100.0	MG
e057e344-bb4a-4fc2-8824-54e524327238	200.0	MG
6ca7a142-e780-475f-9194-0b46b28844c2	250.0	MG
06aa70ad-68ad-4f91-8d54-0c62cf30894d	200.0	MG
4da9309e-d33b-49f3-9727-c056be7a4cbd	250.0	MG
123236d8-9221-4653-97b0-4c573ad9aa42	200.0	MG
6c64c563-ecba-4814-8afb-036549380085	250.0	MG
9ef37889-41fc-4016-93f6-6b60f1b54ec7	100.0	MG
ce408114-6a40-48e3-8d69-0f6e9b3695d4	250.0	MG
9e9429e0-aab2-4e2b-b6ce-bebf089a7671	1.25	MG
33d99f82-233c-42cf-bc03-b0593c696cb4	2.5	MG
679d4e1c-80cc-4113-8c0c-e114ec608c0e	5.0	MG
301ebc44-cbc9-4cec-a408-4a27766136c6	10.0	MG
2d8c355a-aaca-46b5-beb2-24e6a093a931	7.5	MG
7b1750fb-05db-4351-a58a-4e46adf9d185	15.0	MG
149662ee-4876-4ae0-90e1-5e11435bcb26	10.0	MG
041f0f77-0af2-4ee5-9e10-ef853e32668b	0.4	MG
b9b72d2d-834a-46dd-bb6f-5ccfed71846b	100.0	MG
4e3b9474-fd5a-4495-8968-e20208ba481d	100.0	MG
d18eaec5-aff6-4760-a2a2-bece9185510b	100.0	MG
55117938-4e1a-4d5f-96b3-5536b2941b18	100.0	MG
af700e00-0b27-4b36-9272-fcfd685e6dd3	100.0	MG
8d588e08-6fa5-418a-bdea-23c11c48ca83	100.0	MG
26ae3067-6dfb-4a37-8ac6-81b3679f0222	100.0	MG
3e38c9c3-cffb-4c4d-a42f-ef6f7c4b4013	100.0	MG
a07872b0-0c52-43aa-ab8d-7afb454a74cc	100.0	MG
13baec30-d11a-4b8e-aa6f-18c3b4c112cd	5.0	MG
96e18455-fc08-4b43-88a7-54cf8c88a680	2.0	MG
d23c2e05-8b86-49f3-b081-7b834c377683	1.0	G
dde94331-bdb7-41c4-b768-2cf6beddfd6f	7.5	MG
ecf1b1ba-280e-42ba-b265-d843a1a97d01	150.0	MG
a9a604e7-bdae-4dbf-b269-0243f8a89f9f	300.0	MG
f1a38849-ca6f-4798-b1fb-9d9dde12c808	15.0	MG
276ef03b-f9ea-4df2-a31d-a83efd29f807	30.0	MG
166555de-d0b7-4dea-bb61-90d25d9bb427	500.0	MG
9a2948d3-dbf3-4383-9f4e-b295804e3bca	850.0	MG
71931fe4-cf68-4b6d-961d-37b3e34d15ad	600.0	MG
70b253a8-61bf-4f1c-b805-326218e6354d	400.0	MG
69b1a868-8622-49b4-8ac3-4dd615533093	275.0	MG
244e6eeb-45a4-4eda-9d9c-3cdae9a3ec99	75.0	MG
20102ed1-7d42-411e-b74a-9fe94ba0a01d	400.0	MG
9224e06c-929f-4d72-8733-2618b588e63e	150.0	MG
d677d3ca-e9c7-4d77-b7f8-f64aa7847b5f	500.0	MG
a4131731-cc7e-4bd3-8701-901046f0c5f0	250.0	MG
bc858ee4-da0d-4f3b-ab30-bae6d5416b58	5.0	MG
5555b6ff-dce7-4169-9f1f-987ff9d294dc	10.0	MG
3cb5583a-1370-47bd-979b-5f795ba2b705	15.0	MG
5db09feb-932d-49a3-9b2e-50404f867e5c	20.0	MG
b90ce3e8-a95b-4bcb-b46b-19d803e0acf5	0.5	MG
52ed29ce-c586-497c-bd14-63d546c28de3	1.0	MG
c3872259-bade-4048-8d36-dfff9f8419f4	2.0	MG
03732da0-ca57-4121-96cf-426b864f3f0b	3.0	MG
194f9819-7dc7-48d7-ad29-df3a58a46836	4.0	MG
acb52f53-5391-45d1-af29-d21f17a77aff	75.0	MG
d45bcbef-5d5a-425f-b34f-ad11d4a3b72b	2.0	MG
58a5e02f-4413-47a6-90cf-58c9f5feac83	22.5	MG
04e3ec96-c432-4c8d-b9b5-d8217977ff72	30.0	MG
ddfdb030-bffe-412b-adfd-56eedb891a70	60.0	MG
0a026407-bb12-4e77-8f9d-1c59524cd6bd	250.0	MG
d450fdba-8c83-4080-8363-e02bd327c3b0	500.0	MG
748b12e5-807b-40ca-9ee5-e9efcf101a15	3.3	G
6fed09d0-871d-417e-8068-d4b64d1d3f01	20.0	MG
e23febd3-cc4e-49c3-8a28-53585386c26a	400.0	MG
ee4cdf52-4514-4353-bfdf-bcbfd5359407	5.0	MG
470907f1-9753-40a2-993f-8856b53a8d7b	300.0	MG
35ee98e6-ee4c-4563-b9d7-158c92cbcf05	150.0	MG
7bf2a452-d5f3-43dc-83ca-62f18a1a8731	30.0	MG
daad0d9b-3fd2-4fe0-9f3d-50219d29b9ce	150.0	MG
a3b0a4f9-cad0-462d-81d2-c388d0ccbb8e	40.0	MG
85ecd628-a584-4b55-8da6-3d028f0c2092	1.0	MG
e547a783-4ef4-4ca9-8369-7bf6d4e88278	2.0	MG
505fceac-4a76-4dfc-b06f-f147ddb23955	5.0	MG
6abc65c9-6024-4dcb-9a7f-88be96d8446d	150.0	MG
c20c1c78-4efa-4870-8575-bced47fea7f2	200.0	MG
34855f0a-489b-40ef-b461-38773b246659	30.0	MG
cdf1ca3b-c478-4f6d-9659-986ca97cd2d7	150.0	MG
f8895eb2-583a-4e6a-8281-c5c646e1fbc8	200.0	MG
50a512ba-856b-4ee3-8aff-aa1789d5c909	40.0	MG
d2cb1ceb-f87e-458c-af9b-f3ee68d12a95	50.0	MG
43951e42-4d41-442f-bd2c-d15c5a32997e	100.0	MG
65c31bdb-64c6-4706-8c7b-d1a62617f67e	25.0	MG
efcea762-950e-4ee8-9a00-a9c24580c265	200.0	MG
7a137e09-21c5-4ebd-a583-932ad64c004d	40.0	MG
5a42e67c-86a7-4dcc-8e57-7d588c21d2d7	25.0	MG
170ac57b-0a58-4809-b794-4155eb5868ef	100.0	MG
1edb202c-ba0b-4226-869b-a35bcd4ce5df	5.0	MG
6d793a53-a2cf-418b-a7bb-c98dab95ef65	100.0	MG
5bd664e0-ace1-4f95-acfa-2621f5cfb85a	300.0	MG
961fe686-1c24-4f01-9a05-ad6e9c68c901	5.0	MG
ce6aedc1-85fa-4760-b459-3fd45f688eb0	10.0	MG
9c3262c1-8446-4949-a5ff-b6ee365cd49f	5.0	MG
5222cda0-3012-44fd-afca-83cab9da1535	7.5	MG
