id	created_at	updated_at	formatted	street_number	route	unit	street	locality	postal_code	administrative_area_level_1	administrative_area_level_2	country
eb53bb6b-7c18-411d-abbe-9fc1ca696093	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chirumhanzu, Midlands Province, Zimbabwe							Midlands Province	Chirumhanzu	Zimbabwe
e792ba3c-3c60-47a4-ba74-7f6773511514	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe							Midlands Province	Gweru	Zimbabwe
c4b4d6d8-4de1-459e-b2cf-3db30cb6e85b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Midlands Province, Zimbabwe							Midlands Province		Zimbabwe
ab520182-39da-475c-b5f4-d51127acc931	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chirumhanzu, Midlands Province, Zimbabwe							Midlands Province	Chirumhanzu	Zimbabwe
9ca8e9b5-2c74-46bb-bb30-eff8be314d75	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe							Midlands Province	Gweru	Zimbabwe
1324ffd9-73e0-4fb8-b669-3bc6a40c7b5a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe							Midlands Province	Gweru	Zimbabwe
6ff00faf-a003-420f-bef0-d79a3f3e47f5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Second Avenue, Gweru, Midlands Province, Zimbabwe		Second Avenue		Second Avenue	Gweru		Midlands Province	Gweru	Zimbabwe
9f15d5f6-d744-49c2-b68c-d6b5a6dc67a5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe					Gweru		Midlands Province	Gweru	Zimbabwe
b80ae7e5-b1ed-4490-a7a6-f5a8cd15c626	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Halifax Road, Gweru, Midlands Province, Zimbabwe		Halifax Road		Halifax Road	Gweru		Midlands Province	Gweru	Zimbabwe
80cf3c8c-76fc-4680-bee6-205bb2be47c0	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe							Midlands Province	Gweru	Zimbabwe
08b473a7-e92d-4b4b-adad-48ed5392bcc0	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe					Gweru		Midlands Province	Gweru	Zimbabwe
71bf102b-dcf5-4150-9b2e-7244b24a1be9	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Lower Gwelo Road, Gweru, Midlands Province, Zimbabwe		Lower Gwelo Road		Lower Gwelo Road	Gweru		Midlands Province	Gweru	Zimbabwe
4c54b623-1335-473f-9bca-ebf7d424d891	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Simpson Road, Gweru, Midlands Province, Zimbabwe		Simpson Road		Simpson Road	Gweru		Midlands Province	Gweru	Zimbabwe
4a741d55-48b4-44cc-bbfc-4f7136167d89	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Shurugwi, Midlands Province, Zimbabwe					Gweru		Midlands Province	Shurugwi	Zimbabwe
f81c6bd8-abb1-4c32-b693-c37268bdb0aa	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe					Gweru		Midlands Province	Gweru	Zimbabwe
3de809b3-43bf-4855-a630-7b07f805379b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
5ffca721-bea9-4d94-a73a-cd23c1a06442	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe							Midlands Province	Gweru	Zimbabwe
733db631-bced-4b52-b354-52f656d8314e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe					Gweru		Midlands Province	Gweru	Zimbabwe
7a3ddba0-170d-4f4d-877b-7d6491cdcbcd	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe					Gweru		Midlands Province	Gweru	Zimbabwe
30b17d0e-ecc6-415a-aef8-d04cc448c3d9	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe					Gweru		Midlands Province	Gweru	Zimbabwe
27dd573e-f486-4122-b63b-dcdbd039c00f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe					Gweru		Midlands Province	Gweru	Zimbabwe
30d2eb00-a32a-45e4-a9f4-e9f6e128538c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe					Gweru		Midlands Province	Gweru	Zimbabwe
403b0f03-9546-4af1-a5d4-2fd303007b0f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Simpson Road, Gweru, Midlands Province, Zimbabwe		Simpson Road		Simpson Road	Gweru		Midlands Province	Gweru	Zimbabwe
19b5ae4c-4da8-47f8-b994-4da2ef090081	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe					Gweru		Midlands Province	Gweru	Zimbabwe
3dcf3a9e-5456-481b-a683-e9b4f592e72a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gweru, Midlands Province, Zimbabwe					Gweru		Midlands Province	Gweru	Zimbabwe
e5e91b65-52c1-4b4d-a301-ead065bb6b25	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Boundary Road, Harare, Harare Province, Zimbabwe		Boundary Road		Boundary Road	Harare		Harare Province	Harare	Zimbabwe
e87ff605-24bb-4f08-8aa9-712a5f89acbf	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
660d359b-32a9-49e8-bb78-3b0a3ca04212	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Queen Elizabeth Rd, Harare, Harare Province, Zimbabwe		Queen Elizabeth Rd		Queen Elizabeth Rd	Harare		Harare Province	Harare	Zimbabwe
9dcbdcbd-7d59-4391-9b82-2f113391a318	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
40f89bdf-0375-49df-8505-3a3434bf2fa4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Goromonzi, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Goromonzi	Zimbabwe
96e9411f-f9ee-46dd-b8cd-832725cbdac1	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
130765c1-318f-4850-aa57-a72c8e3fbbb3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Saint Patricks Road, Harare, Harare Province, Zimbabwe		Saint Patricks Road		Saint Patricks Road	Harare		Harare Province	Harare	Zimbabwe
9ef07405-ee9e-4a81-8dee-7c80f9418ce9	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
479e0dbc-9ae6-4528-b94e-56eb3900ea46	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare Road, Harare, Harare Province, Zimbabwe		Harare Road		Harare Road	Harare		Harare Province	Harare	Zimbabwe
3807d3ad-63a6-425e-b3f7-b1ec65a3731c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
78c8be33-c990-4391-919b-a17f38585d4b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
7b86bde8-105c-4774-9db5-d63bd3ae4dc5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Elizabeth Windsor Road, Harare, Harare Province, Zimbabwe		Elizabeth Windsor Road		Elizabeth Windsor Road	Harare		Harare Province	Harare	Zimbabwe
f7d87118-399f-4052-a302-8f5899811ae5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
d8e291a9-5a13-4695-9356-2b590391c7e9	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
50887e14-83a5-4585-848e-a9f082eb0704	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
d3217ad8-4128-43e4-a68a-9e13e0adb45c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Britannia Road, Harare, Harare Province, Zimbabwe		Britannia Road		Britannia Road	Harare		Harare Province	Harare	Zimbabwe
7b92c71f-d9b2-45af-a7ef-1ba76dfdd700	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Third Avenue, Harare, Harare Province, Zimbabwe		Third Avenue		Third Avenue	Harare		Harare Province	Harare	Zimbabwe
341e491f-e36b-40c9-a80d-6e3e469fb2ae	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Adam Chiwida Avenue, Harare, Harare Province, Zimbabwe		Adam Chiwida Avenue		Adam Chiwida Avenue	Harare		Harare Province	Harare	Zimbabwe
a83da84a-840c-4206-a33b-f1338a14d421	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Second Avenue, Harare, Harare Province, Zimbabwe		Second Avenue		Second Avenue	Harare		Harare Province	Harare	Zimbabwe
8eb95e15-2666-4d2d-8902-a7f1d1cf013f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
d7e3f29c-33ce-415a-915f-4ef138460408	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
30b4bec0-bf5c-4515-9adc-b58baf137836	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
c5e524de-3e51-479a-9cb1-220c211681ab	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	5th Road, Harare, Harare Province, Zimbabwe		5th Road		5th Road	Harare		Harare Province	Harare	Zimbabwe
e0a05f94-11c0-45e4-b0d0-115d3e946cd0	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
4937907c-2f0f-4dc6-be3b-b6b73559e013	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
801ae442-494b-45fa-8b08-5e71fa90c87c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Simon Mazorodze Road, Harare, Harare Province, Zimbabwe		Simon Mazorodze Road		Simon Mazorodze Road	Harare		Harare Province	Harare	Zimbabwe
806012ad-0b3d-4c83-8b2d-1d99a6405e89	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
886f1179-8f93-4f17-823b-38887f0bbd0f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
85ac2ab6-f133-430c-94fd-87c1be6f55bc	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Erskine Avenue, Harare, Harare Province, Zimbabwe		Erskine Avenue		Erskine Avenue	Harare		Harare Province	Harare	Zimbabwe
d27e6fb8-cee3-4d47-92cb-c5a9a7e4e55f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chegutu, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Chegutu	Zimbabwe
7d4a0613-ffc9-43fe-8fed-a8ee8cee026e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Princes Road, Harare, Harare Province, Zimbabwe		Princes Road		Princes Road	Harare		Harare Province	Harare	Zimbabwe
6c4c4d7e-fde1-4394-9560-46eeed0133a3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
3bdb9639-82f5-4784-afab-6ba6c6ba5be6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	3rd Avenue, Harare, Harare Province, Zimbabwe		3rd Avenue		3rd Avenue	Harare		Harare Province	Harare	Zimbabwe
e3211477-872e-42f7-a64d-47a8b1239c1b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	2nd Road, Harare, Harare Province, Zimbabwe		2nd Road		2nd Road	Harare		Harare Province	Harare	Zimbabwe
5a32ed91-8722-4759-a596-300a5535e2eb	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Malta Road, Harare, Harare Province, Zimbabwe		Malta Road		Malta Road	Harare		Harare Province	Harare	Zimbabwe
71e13a8c-a354-40f5-baa0-55a7b09b40f4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Nigel Philip Avenue, Harare, Harare Province, Zimbabwe		Nigel Philip Avenue		Nigel Philip Avenue	Harare		Harare Province	Harare	Zimbabwe
5748d8c5-bd36-472f-8ca5-5e8f3673bab8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Harare, Harare Province, Zimbabwe					Harare		Harare Province	Harare	Zimbabwe
ca212231-c7c8-4a77-a8be-dc26ec9ea5e5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
14c614fd-b62d-43cf-8792-2bc3088b1f7e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Karoi, Hurungwe, Mashonaland West Province, Zimbabwe					Karoi		Mashonaland West Province	Hurungwe	Zimbabwe
e74819e6-9c6c-4fc6-b356-3913d7ad78e8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
b2d0d97c-9604-47b1-af8f-ff557dcd8c24	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
adbdb289-78e1-45bd-b38b-a491ec282d8b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
72903980-7ee4-4aa5-89ea-08b56f3e256f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
75f18b92-f4c7-445a-b837-3f0ea6402bf4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
3b70efb5-8a22-4311-9d4a-82a4d0e19d54	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
6a6df2c9-04c3-4d96-a755-415d263503de	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
ce309c55-60e9-498f-949c-adb7055fa4a1	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hospital Road, Karoi, Hurungwe, Mashonaland West Province, Zimbabwe		Hospital Road		Hospital Road	Karoi		Mashonaland West Province	Hurungwe	Zimbabwe
f75c7885-ed48-4787-87c7-e66177824919	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
989d4168-39d4-4786-bd43-f81e1b8c8073	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
30e40861-b15c-4944-934b-a7be3e3f9592	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
3f0ed4c6-1e36-4730-9b42-e1074c40bd6e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
3bd167ab-64f7-4fdd-a290-2c4107478ce4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
434e18e9-179c-4191-8e22-52b10473a035	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
0ed2a43c-1578-4917-928c-f20615c1c4d8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Magunje, Hurungwe, Mashonaland West Province, Zimbabwe					Magunje		Mashonaland West Province	Hurungwe	Zimbabwe
5b2f6cf2-3418-4a6f-a61e-074b53210cd7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
89fdc7cf-a471-482b-97fa-a2107de08416	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
c7ba403c-6744-4835-a893-a59743edcb74	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
b6a03419-e99f-4c9d-8d01-518b485e26e5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mwami, Hurungwe, Mashonaland West Province, Zimbabwe					Mwami		Mashonaland West Province	Hurungwe	Zimbabwe
6a65f29a-bdef-4afd-8ca7-34d85c6c4245	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
4b496c62-233b-468d-b6fd-8ea26dc1725b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
9d787b99-a302-49a1-8752-ed3c79e012af	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
e3fdc3d9-9256-436b-bb9b-42825cf7bd86	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
35ca7bf0-0867-431a-a78b-b32632d6bd97	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Makonde, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Makonde	Zimbabwe
7cec1ee3-b5ba-43ca-bc20-4a5f9bea0ba2	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
b20847d6-8243-40cb-b774-1bca54bfd765	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
df3335a8-5c59-4f48-815c-8bcc1e6c4f14	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
8a214e7b-097f-4167-8a99-85e8896c59b9	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
08be5847-c8d1-4161-a3ca-160e8cd7f86f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
3199e3b4-cfbc-44e1-9d45-c3b6d60a6271	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hurungwe, Mashonaland West Province, Zimbabwe							Mashonaland West Province	Hurungwe	Zimbabwe
5dcda1e1-6f24-4e19-9bb6-010abcc512db	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Victoria Falls, Hwange, Matabeleland North Province, Zimbabwe					Victoria Falls		Matabeleland North Province	Hwange	Zimbabwe
3a975fb4-f468-4f77-a163-4e574d80d49b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Dete, Hwange, Matabeleland North Province, Zimbabwe					Dete		Matabeleland North Province	Hwange	Zimbabwe
124221b0-1044-43bb-8990-c59aaf89ca5b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
ebcf756b-1c18-4e45-ba56-90c524520ba4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
6a7be7e2-88e1-4895-a294-2fb09ebc3492	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Rhino Road, Hwange, Matabeleland North Province, Zimbabwe		Rhino Road		Rhino Road	Hwange		Matabeleland North Province	Hwange	Zimbabwe
9de48955-c423-4cec-aebb-90319fd27e4b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Gwayi River Farms, Hwange, Matabeleland North Province, Zimbabwe					Gwayi River Farms		Matabeleland North Province	Hwange	Zimbabwe
8bfc0b4e-9aed-4b09-97ad-56781e3f8670	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Kamativi, Hwange, Matabeleland North Province, Zimbabwe					Kamativi		Matabeleland North Province	Hwange	Zimbabwe
539430bd-3395-4a50-ac7b-20423fd1e398	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
c1f48a2f-d494-417c-8e1d-4eaafb507e74	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
c05b8ee3-8000-4043-8f5c-0768b8f7da51	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
e6de4b66-95ee-4174-92c4-e0fa82d0318a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
f3583d1e-cbbc-406d-9616-6b48fea9770f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
d73bf613-8e8c-4452-96de-1ad49758f247	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
c59a3f0a-4589-4d85-a962-3551992895b4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Binga, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Binga	Zimbabwe
f4451365-7df1-4069-b734-37283bb52698	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Stadium Road, Hwange, Matabeleland North Province, Zimbabwe		Stadium Road		Stadium Road	Hwange		Matabeleland North Province	Hwange	Zimbabwe
42df9942-2318-4841-ab9a-0b73fee487e5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
8e70a20c-6054-405a-bddd-b02a5f7ae2c3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
