id	units_snomed_concept_id	value	value_low	value_high
f7c00954-46c2-4ebb-a0d2-3c44e9da066e	258684004	6		
d5ea9527-16bc-4736-92a1-4ba762b67ce3	258684004	3		
c03387e1-b18f-4caf-93d5-198e36957de5	258684004	3		
2976b772-725d-419f-bc81-7f397ad747fa	258684004	12		
83e2908c-d7dc-4ef7-a6f8-0aeb5a28b78d	258684004	12		
c5b2fafa-3adf-4cfb-9646-0d5bd801c376	258684004	12		
e830aa39-1fd4-49ff-a83f-3374a098b570	258684004	6		
14f9091d-c320-4082-af3a-1cd2e5bfd95f	258684004	6		
d272305c-2a83-4613-9088-ecd65a7a86b2	258684004	6		
53c96cba-1fc3-420f-8aaf-4448fca9dcea	258684004	12		
a1c75663-196a-4318-8051-8ff3c5652b08	258684004	12		
0460aaf0-18b5-46c0-b926-d039341362b0	258684004	5		
1326038c-558e-4e02-ac69-1f5d1d91eb20	258684004	5		
0039bbb9-2291-4749-81ce-996280742ecd	258684004	5		
441e9990-f3ab-4c00-9fca-77ce1f4d113c	258773002	0.25		
e29c348a-c751-40e9-9504-50efd3cba8d4	258773002	0.5		
146666c4-d039-487d-b6e3-0129a1a2a7a9	258684004	250		
49a752f5-735a-47d4-81e2-6a4d9cd40efb	258684004	250		
1826d2c4-6ca7-456d-8d9c-5e860810fc33	258684004	100		
f6a49af9-2e71-4669-8015-bc7d87e1f053	258684004	100		
6f951759-d6ee-4c52-b42d-49ba41559754	258684004	500		
0690593f-c76b-48db-a2bf-19e706cdb2f4	258684004	500		
462c7ba9-7af7-4905-95e9-1fc4d943e841	258684004	100		
6fa9c378-3633-461f-b38a-f17d8da3f33f	258684004	100		
b6d78a6f-bd00-459b-ae10-dd9c44747c11	258684004	15		
3bc8b059-c4ac-45cf-8c14-3408de953c9a	258684004	15		
e6a6ed27-49b3-48f3-8050-e68f0a78a5f6	258684004	7.5		
80b9404f-ea8c-46aa-b7f5-11cc1024a384	258773002	1		
9a690ae1-037c-403e-9d83-c2d1f3785088	258684004		10	15
0f83664c-8990-424d-a218-48965dd89176	258684004		10	15
615885cd-fbf0-4e16-a5d5-36ec52949ef9	258684004	15		
2c071ddc-b539-4c97-a9ad-2f53117ab42c	258684004	15		
2a4efcda-3b66-45ed-bd84-3271a056d694	258684004	15		
6ba5d032-8617-4ad6-bb63-386839274234	258684004	15		
573ffa6d-64f8-4eb3-8905-c9e6c1626c7e	258684004	40		
7430d2f4-2f82-4796-a9cb-396c724a2e41	258684004	40		
e55f0ded-8ca3-4929-bf08-412b0cf55307	258684004	40		
8fd3b299-2293-4353-9895-96cb4029cea3	258684004	40		
52ed61b8-a1f6-46e8-b57d-dd834436e404	258684004		0.5	1
e47a2318-186a-408c-9b2b-5e7b8e4c441b	258684004		0.5	1
d951957e-3f9d-46ed-9568-6c3dba383d8a	258684004	0.25		
7eff43c4-dd37-4d59-a5bb-2f88a4a8dcec	258684004	0.25		
622f7c86-fd5c-4e88-8fe2-f64bbaa88561	258684004	10		
9b0221d8-3b01-4335-acaa-7cbfffee92c4	258684004	10		
7fc6ae97-748b-4894-a6fe-480afa18e3ab	258684004	10		
02aa366d-3186-4f6f-838e-621ae6c3b7bf	258684004	10		
6def0bc4-ffa9-48c3-9cef-09e14c6d478d	258684004	10		
129172c6-e0a4-433a-80ad-b1c543fafd0d	258684004	20		
dcb1ffcc-ee41-4076-a8db-3a01ffda76d2	258684004	10		
a4b6b361-5aa4-444a-a5c5-e17a5fc7ce04	258684004	20		
c7ff3d07-eb96-44d1-bd94-c50bcbfd1df1	258684004	10		
3ec120a8-4b5d-4d70-99be-b562db447ba7	258684004		10	20
169a7c60-5c14-449f-bce4-604d6ddfc652	258684004		10	20
c0583ff1-edab-4622-8ecb-9058b436ad87	258773002	15		
a6f5ef4c-f77f-47af-a679-6bf5bdc2e780	258773002	15		
f5978a70-039a-4eed-ba52-4085a7e7f419	258997004	75		
b22abf0d-a147-4921-a32b-2ecdd494c4a8	258997004	125		
87e7164b-9242-4bb8-828a-9cb7e99f6e9f	258997004	250		
8a220c14-e097-4776-9c8b-aa8b490d7069	258773002	0.5		
43eb547f-6928-412c-b594-387236681f0f	258773002	0.5		
5bc75625-0bfc-47a6-826a-56ce608387dc	258773002	0.5		
d8e70839-1e6a-4295-8d6e-573b1f4c9ca7	258684004	16		
c41afd0a-7ee6-400e-843f-f52b64301c71	258684004	16		
b31c2085-bcb1-493b-93c9-eee18ee3d1cb	258684004	16		
16b5528a-7229-434e-ad4c-5fa8a8ed36da	258684004	16		
6db77769-c611-4fac-bb5d-d68d4c5e474e	258684004	16		
4cb816a8-1c66-430a-89c3-ad200b4956ce	258684004	16		
4de299be-c295-47c8-aaea-af1bb01640e4	258684004	16		
f8b3b312-af5a-4ddb-a38b-48987c5db32f	258684004	16		
62844d96-5555-4fea-a4f0-4947f0e68830	258773002	1		
85a76272-b946-4e75-9778-77cd7877edc8	258684004	5		
19cce072-8987-428b-be20-2ed6ea429b2c	258684004		5	10
72e134dc-9037-4b55-ad41-171c11f32629	258684004		20	80
1664f028-5f3b-4f5f-baa1-56d18c273c2e	258684004		20	80
67362b19-dc64-43b8-a103-be4c132e248d	258684004		20	80
df219623-4b05-4d5c-80cd-747793d9f58f	258684004		20	80
699c9d29-2b3e-4697-8f3a-5961a28cd8ef	258684004	1		
35cfd346-c4a7-4f6f-8ef2-77bb7c4cb0b3	258684004	1		
ee60e25f-11c8-48a5-9116-9173aab32178	258684004		40	80
8ea3ef06-5c52-4873-822f-b493ff9fd4bd	258684004	0.1		
014cfa2b-6859-4c27-adb9-43d734cf700a	258684004		0.25	0.5
ef0b4241-48f5-47fe-95d6-5de8de1c1e7c	258684004	100		
2440a0f3-7ca2-4bf2-b72f-34d4cc9bee95	258684004	100		
c9d38418-2cca-4a7e-82a0-98c9ece2dbf7	258684004	100		
cd7434a1-b09e-4271-b807-f27223bb67aa	258684004	100		
7234f53f-6958-47c2-b4b9-2a922fdfb8cb	258684004	100		
48f3b935-9983-46b7-823a-99ed7bd5ea2a	258684004	100		
f258c09b-6bf9-4e0b-beac-0dd2d733671d	258684004	100		
e8563964-e4cb-4ecf-9c2f-b13c384d0a5d	258684004	100		
80ff6894-08ed-4d41-8fef-132e2622f214	258684004	100		
ca0d049e-ff94-4876-bc50-b99d6719fc57	258684004	250		
69bc76ba-273a-4b8b-babb-44fa4c6bb51f	258684004	125		
40b01a18-31ee-4026-bf09-5b0a4a23d296	258684004	250		
c950d970-4d14-49f0-9f4d-cd5220c0826f	258684004	80		
834f25d6-b6d8-4124-ab7e-87a834d103a7	258684004	250		
5de60754-7f11-48df-ad1d-7af17934fc6e	258684004	15		
e8c59356-9a4c-45f1-a0ff-0cd0e0c0453f	258684004	15		
8f3cd09f-026b-4932-84c7-4b858c8e98c0	258684004	10		
d3ad9e83-b21b-4b00-92f7-115e46998e37	258684004	10		
01fc015f-92d7-466e-b342-8c38ce55a9ed	258684004	500		
e857c2da-8bfd-4daf-85bb-153d5ef2015f	258684004	500		
943f94cf-6794-45ff-83f6-79d521d1835f	258684004	500		
9e65511c-bd46-4f56-a87f-b0ac3adbe072	258684004	7.5		
68d86983-d1c5-4cb4-9f98-20d9d519b8fc	258684004	7.5		
f07cec01-3620-4fca-a74b-cc9a22b6f79b	258684004		150	450
38090579-0884-4095-99e7-91a14e06ceaa	258684004	10		
e0a734bb-dddb-4331-b443-9ee526f8d8fe	258684004	10		
1ff6585a-2b24-427a-9970-f1433f3e6c09	258684004	10		
a9cc4759-1bec-480b-aa81-e8e8b9b01d57	258684004	10		
0fc466fb-1fbb-4a98-adde-ddba8b1b82bc	258684004	6		
9c1e3431-a5b2-4f8b-8a03-22f0e7bbfd73	258684004	6		
8cfd4051-cd01-4a16-b272-a452517190a6	258684004	6		
bf056199-3560-4c32-a200-c0aa8dc998f2	258684004	6		
a402284e-3c6d-4076-81eb-be9cc70f90e5	258684004	50		
e70c3469-5974-4605-a4e5-2c0ced56fc4e	258684004	50		
7bff1988-0233-4c15-bf67-bcb44ea69bc1	258684004	50		
2b460066-1aaa-4592-ba52-1202886ed033	258684004	50		
366cc83d-69f6-4221-b779-0af9e98ef15f	258684004	50		
5c672a6c-0464-4636-9228-91dfa9ce62e2	258684004	50		
4a215699-b862-4807-84f9-4972122fe98f	258684004	50		
d52cf039-f2a5-4749-887f-52acddd4d71f	258684004	50		
ecd0a052-1171-4210-8e27-1813c1e065b0	258684004	50		
b9f857f8-7114-4f45-ab51-c6a65a606b18	258684004	50		
dd39d0c2-fd95-438a-a5a1-37e8f0e46e6f	258684004	50		
372214d3-df02-4e80-b642-43e9447eae45	258684004	50		
1755725c-db68-4107-886d-239d4fae660b	258684004	100		
d58ce5d5-e739-46db-b052-f8264b2736eb	258684004	100		
8e851e85-eaff-4dac-aa02-9709e90485fd	258684004	2.2		
eb43429d-f36a-4194-8552-ed1d5f38bbbf	258684004	2.2		
5b52a700-2823-4ca1-9e1c-4b5add348eda	258684004		12.5	25
c0db9ae6-d789-4895-9533-f3271b7a4f52	258684004		12.5	25
7c2c983e-ca09-48dc-805d-780b44ba3581	258684004	25		
ed51b7f6-2213-4062-85f7-f93285d85438	258684004	25		
91e673ad-a16c-4708-9563-e93f7c5bba28	258682000	3		
9bb7fa31-92e7-4dec-badd-9abac87e1093	258682000	3		
39f3fc0f-037a-46b8-929d-532977d247e3	258684004	6		
780a117d-79f8-465c-a214-a6f6a7dd11ab	258684004	6		
7d0814e7-2776-4a87-bab5-d03fa31ed98f	258684004	160		
8952ab66-81e5-40a0-bbc7-47170c89a340	258684004	15		
5589a7a2-b754-4bd6-8adf-0f96c9eb6e6d	258684004	15		
7ad2edcc-c693-4da4-9afc-7f8a91047711	258684004	15		
34ff3371-4406-4e9a-8930-9485dc335237	258684004	15		
5ffa02d9-9cbf-4ef6-a1be-7b1c0cf4c3d2	258684004	15		
1a724d7b-f19b-49f2-9258-5ee032169df2	258684004	15		
c0980030-5576-40d4-bae7-846ee53be3bd	258684004	15		
d679cd87-9ebc-434b-b467-497f974e5fe2	258684004	500		
bfc2f434-951a-421e-abdf-dab2c7fa38e1	258684004	500		
4e6e0321-d39a-4fe4-81cc-e0611ce4e105	258682000	1		
e1ddebbc-bab7-4921-bed5-8b3147268ecd	258682000	2		
a107e957-2c00-4156-88e1-63bad15ecaea	258684004	800		
5f9826cc-037d-48ed-9aad-8dd7df4a0085	258684004	10		
2ca3003d-c057-4d6c-a587-a7843b29c4c6	258684004	10		
18b2ace6-5f6e-4bfe-b796-0245f3785ca0	258684004	15		
0c444d71-8a62-4ab2-882b-158fd3216440	258684004	10		
e3d4871b-049c-4d71-92fc-07cb86fe86d6	258684004	0.7		
7137eb50-8ff1-4550-a6f8-45745e476235	258684004	20		
46fb3401-a611-4b01-b6e4-35c9d79b6784	258684004	120		
3df750b7-fc8c-4527-88e1-35fbdcc78cde	258684004	2.4		
15a0ada7-db24-4962-b617-f5a1c665a5e3	258684004	6		
6878be02-d229-4798-b40a-62557bfcc451	258684004	6		
1703f6a5-7111-443b-8961-501771e9c573	258684004	10		
1250aed0-0b56-4b3c-86f8-064825b78c7c	258684004	1		
30c64950-223d-452e-ab58-ad636a7c1445	258684004	40		
a2a17eb2-c0d1-4ff1-b1bd-4e99866ec933	258684004	1.5		
d9b24a98-39dc-48d6-8689-48d1c4923990	258682000	2		
c698539b-4ed6-47c7-aa9b-90bcc38c6e06	258682000	2		
e6b84cea-1834-4b87-9e43-74ecbfaa30ab	258684004	400		
a6ed9380-06b0-482e-902b-07cac6317630	258773002	1		
48e22f98-62d0-46fb-8b47-466d38d40abd	258684004	80		
da33b26c-d464-4cb7-8d8c-f921e806a05a	258773002	0.5		
8b9d286a-9788-436c-b647-fc08686a77c3	258684004	500		
6e2ec2d5-1946-400f-b26c-dabd4904369a	258684004	500		
52b01ae7-c41c-4e12-85fb-7c1e8f7d90c7	258773002	0.5		
b616a172-fd2f-4d22-9b2e-9520c9990718	258684004	40		
7c3f11e3-ad45-4ba8-aac3-92aa9cd8a22c	258684004	40		
add00912-f63a-4ee2-b61b-8985a7c80b23	258684004	40		
9df88398-73bc-4e5b-9eee-b6c05235ff6c	258684004	40		
820cd908-df29-4ac7-872e-9029f93ce5c0	258684004	7.5		
ab3cdc04-f4f1-4ce0-8f0f-3a70de09fd2b	258997004	40		
7f7094fc-fa86-48a4-9354-0e87945a6978	258684004		50	100
e58d6934-33b0-4f91-845c-f5402d31b2e3	258684004	16		
fe2acb58-9fe7-4604-8a24-de45a6dd3edd	258684004	16		
7e17792e-53a8-4a13-95d4-85c43c35c555	258684004	8		
c6a476a5-4f04-400a-b7b2-aac6357b60be	258684004	8		
6af9b23e-b810-4905-ad1e-25276f729fb3	258684004	5		
813d2709-9fe3-473f-9cf6-b4deeb9e6fc6	258684004	15		
0331ae6f-41b7-47fd-ad71-aaa8bc9114ad	258684004	20		
17f3685a-02a4-4b65-af2b-1de8b5b42eb8	258684004	25		
359dcb0a-3b11-40f7-9224-fd578a1f258c	258684004	30		
2e50fc7c-670f-4ccc-b198-0507105cd8b7	258684004	50		
7653fb91-5424-43ad-8922-10b84eedad2b	258684004	50		
04998493-3b88-4a82-ba3f-69f7dd6158e9	258684004	50		
e5b671c4-279d-4ef5-9370-cb2e1c2df78e	258684004	50		
e5618a93-d032-42db-9408-72ba79631389	258684004	5		
c101c061-e7a8-41cb-b62c-dd79bd9c7a46	258684004	15		
cd1ecbc8-f013-4e01-8b6a-cb1f7e95fa0e	258684004	20		
4e0853a5-febe-43c3-a488-70141deed809	258684004	25		
a41820ce-d1f5-42b6-9736-78f357bfaf80	258684004	30		
6baa4021-bd79-40e9-85e5-b7023bdcdc15	258684004	50		
0a3d4464-2eef-4450-ae0e-3de4ebefd56b	258684004	50		
05dc4b9d-15e8-4e45-bcda-4e8aef95817f	258684004	50		
d6987c3b-2d5a-4d58-921c-f373813c7c1f	258684004	50		
8766884d-239f-4248-9444-c571246a198a	258684004	10		
8fed018f-78e1-4109-a744-5dac3ecd6023	258684004	8		
cba2b0d8-b8af-4e8b-94cf-60110f0b0af4	258684004	8		
37ed23bc-4836-479f-8e5f-6d94e4ebd0a6	258684004	2		
56b6246f-0ce3-4da3-9662-318e7898223c	258684004	4		
63903d51-e986-4c2a-9d0b-b64be2ec6ff3	258684004	2		
ddfa665f-7854-4c6e-a515-0bce7fb85648	258684004	4		
61ae5eb1-b784-49e8-95d4-45f332a444ab	258684004	4		
fed15944-daf9-471c-ad1d-960afaefb978	258684004	4		
068a4d99-aafc-4f0b-8158-b3e46318c98e	258684004	150		
d4554f63-c2f9-4825-aed1-c9bf496f7bc6	258684004	15		
b55c84f0-b133-4d0e-9196-cbeffc567336	258684004	20		
fdfed101-1173-42e0-b4fe-dd68dba216df	258684004	10		
c0fd3f66-f6a7-4ade-aa13-fe440feb68fe	258684004	30		
54943fb3-3e9d-46fb-82c9-e47f884739f9	258684004	40		
1fc9c9ef-dca8-4488-bfde-f2542a1558a7	258684004	1		
e70a18ca-cbc4-4994-8d43-6139cfd1d237	258684004	2		
734164ce-e1d9-4af1-b736-ff604596d61d	258684004	1.5		
69e6aff1-4018-4fd1-9514-dad5335add9d	258684004	3		
4c987374-7576-4b0b-abd9-f3df8e76b070	258684004	2		
04be6905-32f9-49a6-aec2-cdce26766b48	258684004	4		
86c74106-32f8-4a7b-9e9d-739adb75b559	258684004	3		
a9f195a2-0910-49cb-8496-cb04033749ca	258684004	5		
fca9f4f0-7b81-4624-9a4c-f9c665e66edb	258684004	3.5		
25afcb39-7b66-497a-8f8e-9d31d18ab59a	258684004	6		
e77d9021-52a4-4874-8aae-3037714b2de2	258684004	4		
37bc35ed-57c3-4c1b-b6e3-00f33d4b9bdb	258684004	2		
cb762b08-043b-457d-a062-2a204a08cd2e	258684004	4		
5c44779b-b577-4385-8ea1-12a31a44912d	258684004	6		
b044a451-228a-47b9-be46-8cb63f837515	258684004	2		
b0b3ab7b-2f37-4714-be5a-4c7004176c9a	258684004	4		
1de9d665-c07c-4e51-8731-61f84f34c364	258684004	6		
66a9bc8d-9b90-4d33-b83f-f9a529617ebb	258684004	1.5		
c61c3372-c404-4bd5-ba0a-a071300c0006	258684004	0.75		
78ff2a6c-91c9-4308-893d-0341657a6a72	258684004	1.5		
cc9add25-e8ce-416b-a50e-ff1391107e59	258684004	0.75		
331a3b0f-993f-43df-86dd-f91a2680e2c8	258684004	3		
ab04439a-64a8-47a5-ab9c-1036cfc9cf89	258684004	1.5		
7816a7ca-2ba5-479a-9b21-df8b0346a8d2	258684004		180	240
1bcd2815-7809-44bb-924a-77a04c0330b6	258684004		180	240
95d5c06f-8118-4843-a06e-137d1c01b921	258684004	10		
062c9b3a-0c89-4ab3-ab40-d86962e36992	258684004	15		
519c865b-f2ad-4f81-93af-086b1b6e5f7f	258684004	60		
5fa7180a-96af-4262-9cd8-0085b86b2391	258684004	2		
571d47f6-cc5a-466f-b1ac-e8ee261effed	258684004	2		
1019d655-df94-4904-8e7b-10258ba9db48	258684004	3		
c5d467d5-42b7-4dcc-8d33-a96abf8c25c9	258684004	3		
54d36af3-3d56-4192-b911-9fb5881142fd	258684004	4		
30f9868c-67df-4454-a59d-75dac215555e	258684004	4		
dfe53837-0952-448c-9d9f-f62cb30e4440	258684004	2		
c3737e24-95d7-4f13-85be-4f794d396d4a	258684004	3		
8d1303d0-a0ce-48b2-ac96-39855f8b97c2	258684004	12		
fa09f08a-a8fb-4477-9216-2c1cbf2780e6	258684004	2		
58cbcf0c-981b-4604-88e3-983874401383	258684004	3		
b2e85ce7-3869-49c4-b15b-43d04a65ad99	258684004	12		
d9759f35-0d0d-49c4-834d-13947bce3486	258684004		10	25
958ed94b-3bac-4a22-919a-d3fbd65433e0	258773002		2	5
61ab7d7c-de38-414e-b811-4e84488d1046	258773002		2	5
faf2aaba-2c58-4f32-91bc-f072ecd77fdd	258773002	5		
09153169-c971-4d28-ae84-bf2d25cec94e	258684004	5		
235e1ca9-b49c-478a-96f8-24823164d906	258684004	2.5		
8c16bec4-5474-47cd-b54b-7ce28c3f8176	258684004		1	6
fb58d9c9-3133-46d4-a5cb-6d55995e0fa2	258685003	100		
b69ea813-97ae-4e39-bccd-f6a11ed74628	258685003	100		
1c2d1cd8-d729-46d2-ba8e-67ab687f55d9	258684004	500		
e85823a0-1170-424a-8ff7-6ba52611aa3d	258684004	10		
33bf0e32-bde3-4153-ad36-5aeb29ba335b	258682000	1		
de0c5582-350c-4e7d-a2dd-fb4ac3005e78	258684004	10		
970cc09f-cabd-438b-a67a-e839ec9bb052	258773002		15	20
ef533205-d0cf-4fab-a7fb-9c35ed6d389d	258773002	20		
21e1dddd-90ec-4929-9dee-049ffdbded6e	258773002		4	6
a69a4060-a841-4fac-9bfa-a3dbdee27adb	258684004	100		
9b3fc40c-c7b2-4077-8b90-92668b5036f7	258684004	500		
1769ba4e-c2f3-4a3c-9837-8b45133c9a45	258684004	500		
6fac6365-fca8-4633-99de-742e558ca151	258684004	500		
ac0292e8-81b0-4cc9-b6bc-06e618d508a9	258684004	400		
8029ed15-ffff-4e6f-ae82-a6d5acde332a	258684004	450		
36e74b6d-9a0c-425c-82a9-67dffa4cebb0	258684004	450		
4377102e-b2d2-49ea-85ad-afbf026a80ec	258684004	600		
89233d67-e4b2-4810-8e86-03463634aa04	258684004	100		
8d2a278f-f583-4da8-a29f-495e8ca9fd27	258684004	100		
b0c3bc2b-7f69-429a-900d-2777038ca9bb	258684004	100		
138b00c0-05d4-4ac8-b0d6-95918d4e7122	258682000	1		
cc8430ba-e2a3-4012-baf6-6993ab629893	258684004	500		
ce00e02c-19f4-40af-ae67-ace3c747fb5a	258684004	500		
4f32b93f-b1ee-4b45-befd-0a5ebccd25fb	258684004	500		
26e3c6ee-8f0a-42a7-b012-eea5fb75b764	258684004	6		
8b3dfd71-1884-4f06-baed-89d6ff187dbb	258684004	1000		
be565fa2-42ef-4b72-beeb-049b521e86eb	258684004	1000		
a1236dc7-397d-48f1-8915-28860794d701	258682000	2		
6e3ed46e-caf0-4d9f-b5c8-9ae54009da42	258684004	500		
19fe72bc-36a7-4d90-81b2-dacbcd02964a	258684004	500		
154391fe-95d0-4140-ba33-906276f751ae	258684004	4.5		
587fb9b1-80f9-4350-9f5e-e09a2a0745a1	258682000	4.5		
db085d7b-0b4a-4855-99be-0db4bdd42233	258684004	100		
a7e74229-ff04-41c9-bdcf-13fbabe01bb1	258684004	20		
d62b3710-7d87-42a9-81d0-fbbbc073e245	258684004	100		
f73b54d9-5c7c-44bc-af73-2d0c74382a50	258684004	20		
69347245-e183-4e7a-87d4-ef3918dfae0f	258684004	200		
b6086740-e2b0-484f-bb85-b8ccd641cb0a	258684004	40		
864eb03f-545c-4d80-90ce-0f20e6fb1236	258684004	200		
fdfa8262-9d86-4da6-b826-f3ca4e5b0dce	258684004	40		
4ad49986-6ea3-4ba4-be44-82e2bfb33821	258684004	400		
a6dc7460-a8ab-4eb2-933a-7aec7b938b63	258684004	80		
5600ed08-ced5-4e50-af1e-457a9099603b	258684004	400		
205988f3-35a3-4899-ab92-edf06e7e3fc0	258684004	80		
da92a5e4-4fa2-4a1e-8f49-508144c0047b	258684004	800		
6f0dc592-4fdb-403e-ab7f-2eef56b7937d	258684004	160		
b06f075c-27c2-4703-887f-f3e73a24616c	258684004	800		
a5293a18-948c-4d21-b7d2-936d5039ea0d	258684004	160		
58cf6c6d-26bb-4290-addb-2f71f6fe88e4	258684004		25	30
caa73d63-b941-4b16-b6b0-9bbd34a317ac	258684004		25	30
c32b9610-6302-4816-bc1e-df938d304034	258684004	45		
acddf26c-f66c-4406-8315-647042cc99ee	258684004	45		
f1f5d9a5-bc48-46b7-801b-87ad6891e56c	258684004	500		
95a4592c-3842-491f-94c4-168d190db02c	258682000	1		
d9bfef0b-b59b-4122-803e-e54d1acb7cf8	258684004	250		
23cbdba9-1d4d-4158-888a-3f210c3cc43d	258682000	2		
0c4184ab-adee-431b-bbfc-e9abc3313777	258684004	80		
25118679-a27e-4dd5-8f69-77c23314e68c	258684004	80		
cbf976cc-68b0-465d-9b0c-ea54ea03c821	258684004	1		
3a00e71c-00db-4680-8419-1646e924abdc	258684004	1		
add1d6ba-8d46-471d-9c56-164f99aada54	258684004	10		
2f653f22-7c34-4c3e-b5eb-330ce3b910ed	258684004	10		
05a897d6-28de-46ca-a6ea-097218ba52a0	258684004	400		
b7eec261-7f37-4169-a1d5-5eb6f7395487	258684004	100		
8a0833e1-0bfe-4939-be84-f25f65affc99	258684004	100		
00e2438f-02fd-4708-ada0-d127a3d5aeed	258684004	50		
a9a9204b-8d35-4ea6-aabb-3b4b5dfc8d8d	258684004	50		
7749d60b-ec89-4ef8-9dc6-b8826e953b0b	258684004		800	1200
9f19b890-920a-4346-b8c6-06494e9a9d7f	258684004		15	20
a2ec5f02-c194-44f4-ae3e-e9608025affd	258684004	200		
3a55fc42-6878-46ce-8971-195929d97e5c	258684004	200		
25a982c1-2658-4300-853b-0405b949e6f7	258684004	800		
cd7c0d75-9a09-4a95-a74d-7b6a1730eee4	258684004	1200		
dc47280f-c7bf-404f-bfac-9dbbd86f11fb	258684004	200		
d2c30811-29c3-4f2c-85c5-8d3dfbe797fb	258684004	800		
b426b747-b565-40b0-a569-fd77b0d4d8b5	258684004	1200		
5ed8c945-14b2-4b40-a737-81150b41e2fa	258684004	1200		
370adf93-9179-4818-aeae-2132e8535bd1	258684004	200		
3f7474ec-b8f8-4463-8cfc-28452f297ce4	258684004	25		
bbcd5206-5274-481c-9ad6-aba0bf19a226	258684004	25		
70adf689-3bf4-4094-a2cf-772ed865e145	258684004	5		
09df25d8-9468-4ca9-89d0-e297ed27d39e	258684004	5		
1587700c-4ccd-46ca-bcb2-c3889d13e154	258684004	400		
cef61d14-53bc-4c2c-8fff-09690c15c3d5	258684004	300		
c746db70-a12e-48b9-8532-8db00728a0e4	258684004	300		
0ac7331d-8f31-40c0-af78-c47d51ca33e7	258684004	1.5		
29305395-60ff-4559-8fcc-f7d4979db197	258684004	4		
804b67f2-92b1-4c70-ae48-c76ea10be7ca	258684004	10		
19dd948f-7b1f-4a0c-ac60-b70495a7dabe	258684004	500		
1c88d13b-f162-421c-b49e-76da5df6c925	258684004	20		
3de20140-fd14-4163-acfe-5c0129689d9a	258684004	1.5		
712d7272-562e-4679-9ab4-6dfa272689aa	258684004	80		
f95be88c-5915-4ed1-9e98-cebceff412b7	258684004	15		
c394f89c-19d9-4ebd-b7af-b334bc830bbf	258684004	25		
21cc8bd3-08a8-4433-a550-ba6be3b5e587	258684004	900		
c4fa5ae9-bb1a-4369-8656-0c2df2e4cf89	258684004	25		
1eda3259-daec-4046-9b7f-ac8a19f0b92b	258684004	600		
bf4c7149-d7f7-4056-97ce-f89ab88453fe	258684004	900		
b7612147-c487-4789-95b0-11aed37bb1b2	258684004	900		
d415e015-359d-4eb4-b9ae-167f9849ccf4	258684004	20		
9cee3bba-7f53-4559-9162-09d4ed3870df	258684004		15	25
51d2bc66-bb64-4db5-80be-ada242d383fa	258684004	20		
a6aacc15-6e23-4513-abb0-25c8e774c8ff	258684004	20		
dbe53512-701e-4572-b201-8fd44bdaf0bd	258684004	0.3		
e5b3021a-8daa-44df-945a-4afef78d37c3	258684004	0.3		
ffe8b143-8f63-49fb-b6db-0ddad8691a16	258684004		15	20
a8218514-6104-4444-89ae-458189ddab6d	258684004	10		
b62baefe-c0d8-411f-ac05-30b655ce0e27	258684004		10	15
5f619393-b181-46be-b7f0-60991bbecd99	258684004	20		
388404b4-6e97-43f9-8f6b-1fe542dcea22	258684004	20		
d2099638-bb63-4094-a85f-dadc6f279224	258684004	10		
1637fa45-a862-4d2a-ade1-c2aafbf8dd90	258684004	10		
2f2b75c7-6c95-4ccd-90de-1fc60d2501f6	258684004	250		
f45de401-d61f-4761-b8a4-82d8086c3b72	258684004	2		
9f805a01-4e73-4963-8864-e53f001fd396	258684004	2		
28669007-ea7d-43d0-a335-c54c358becd6	258684004		30	40
62084a33-a19f-4fec-b33a-755fca20e2a8	258684004	40		
91eecfe1-2227-417d-b9c1-1050ef9aa934	258684004	40		
50ef04ae-d42a-48cd-a9ec-f0a223d9a1d6	258684004	25		
fe3a0c9c-8693-4be0-966b-6d858846d9b8	258684004	12.5		
bbcd3279-dd7e-41bc-a5f7-fb1a682810cc	258684004	25		
7d0cfa9a-fe28-41ee-a8cc-b7d8b978ba45	258684004	12.5		
bc6f3cb4-0495-46af-a989-a302fc9b61f2	258684004	25		
48b2a6d7-fb4e-4dac-8e62-564227772f57	258684004		10	20
38394fc4-e4b1-4296-8809-e9789156e4d4	258684004	20		
bea2c987-c628-463b-82af-f63908e6433c	258684004		10	20
3d1f1fa2-9e93-4201-bc01-752f384ffbfc	258684004	20		
2d1035dc-17c1-4876-835a-54e0bef283a2	258684004	20		
eeaf16db-076e-463e-acf2-fabb3ac2e5f7	258684004	20		
4502ca50-5bbd-4620-9663-d9a954f539d5	258684004	15		
559e0b2d-2840-435a-84f7-2eec1e9c8b94	258684004	15		
8b826d5d-b871-4ea6-aa81-5740256b93cd	258684004		25	75
ac3de61b-cb71-47ee-802c-9b2cba6c1828	258684004	2.4		
dc7bc1fc-ca5a-4dec-86db-7d4745978cdb	258684004	3		
64b9dfaf-e055-47d4-9ea9-26bb93115ff1	258684004	0.1		
c1409722-cccd-453e-b825-2a4c39191aa8	258684004	0.1		
004397eb-1c34-418d-9642-13fea8974fc1	258684004	4		
21d292b7-518e-42e0-8237-77aab3b6bc6e	258682000	1		
632e9616-162c-4020-8a5c-ad6aa76d4cd9	258682000	1		
c84d5331-b57a-4d84-a16c-99a6d8b4e511	258682000	1		
2c382e39-249b-47d4-a5ba-b2b774e83128	258682000	1		
efa25936-9841-4f11-83e2-f1301f2def42	258682000	1		
