id	medication_id	value	units	description
ddfe7c3d-c1c6-4844-b95e-2f3ac01f93cf	448d3b22-a848-413f-9531-3851c209a978	5	ML	SYRUP
6d0966e2-c76c-45e3-8725-29226fe77b76	ca3f74b5-3576-44d6-92b7-79aa4f20f85e	1		TABLET
4fe74750-a4f9-4aa2-ae04-bc0cd2a0ad03	db651c3f-693c-416b-8768-ce4384d5cb58	1		EFFERVESCENT TABLET
e14409f9-6d9c-4643-b1da-1a6a49437dc5	72a4cd5d-63c6-4fa3-94c3-f9a649dd2c62	4	ML	SOLUTION
2f09a964-1a6a-4b44-b9db-9a9449c2c496	884013a2-96e9-46f7-a91e-57bfad523424	1	ML	SOLUTION
2d683196-f006-4191-93bf-c4cc06deb6ee	fbec8189-92e8-4167-a7b5-a032bccee092	1	ML	SOLUTION
393872d1-d800-45c8-9151-d782a1e62668	873ac695-2ff8-4453-a517-885ae185240a	1	ML	SOLUTION
9379128c-837a-4ebc-96f9-5c97ab9d62f5	56e393e3-38d4-42f9-974f-fdeb2e01ff94	1		TABLET
0f6f5f94-8d43-41a6-9a55-5217974afd68	3060caaf-824b-4781-bbe7-0394e89dd584	1		PACK
23d7a9a1-883c-438c-a00d-c42c85a2ad5f	ec2fabde-b875-4c93-9b05-6806452b6b7a	250	ML	SOLUTION
55b3bc6c-ace9-4e97-a778-e350bb0277d8	fa0d9d60-7991-4ee2-bbe7-0d8097a99456	1		TABLET
ea169f02-49b2-4e59-aa09-2f3812bb5fb4	7550d5a8-893f-4551-b20d-304e0c120ada	1		TABLET
cb1cb492-7818-4663-9313-e2854faa11a3	9f0153a5-bd8c-4c5f-9add-98f4a9aa1fdd	250	ML	INFUSION
4c25ca31-bc2d-44bb-b566-0135e8b26125	bfa5276f-007d-4cb5-9ab9-021dcc67b0cf	1		TABLET
c5e05551-ae4d-4150-9d30-30934e5bf69b	b2dfac89-3ce8-4929-8eef-d6ba56ba9e5d	1		TABLET
89cd4a98-587c-45aa-8977-2274cc067904	e2839087-7682-44ea-875b-451f670a62e5	1		TABLET
fc4bbf1d-3d15-440c-8afd-09a5ba47772c	2f763ada-175f-486a-92b5-dd94af083aa6	1	G	CREAM
6837ee66-e3eb-4c56-8884-6edee8602e8e	8c2e0b68-e03b-4d4a-a836-578cd9afc736	1		TABLET
cf69ef1d-114c-4d47-8779-1d54e7db5215	978da5fa-0e11-4739-ae1f-a2fca615c830	1		TABLET
eb12fa75-52f6-40f6-bc7a-685bc723b4f2	0f1f825a-8d51-4bf8-9c26-cd0c393f3cb1	1		TABLET
e30e5cef-8796-4873-ae1b-dd47a83f128c	a04c10d4-7225-47b0-9458-09760b6bb0ca	1		TABLET
43ac207d-3454-4a9b-ae8a-6b2b55af068e	bcee3ee1-b333-4ed9-92a4-3b1eb3709147	1		TABLET
6626c00b-e12d-433b-a6d4-82af2d57c4b1	bd8d8878-fe55-49d8-b403-006c2d1793da	1		TABLET
400fea7a-0035-4027-95dc-4ac45dea1c26	23eede56-c720-40be-b2ae-e31c5bb3ddcf	1		TABLET
53c27aac-4928-47a2-9805-b89ae2a63cbd	2affda73-c901-45ae-810d-2bbc0895c7d8	1	ML	SOLUTION
f5f7343d-03d1-46a9-8d87-d53a29555221	00a7de6d-2d42-4695-86b0-8c65318d0bd1	1	ML	SOLUTION
626233bb-0ff3-4b4a-a947-49ba77ef5465	9bd532be-b6c5-49ab-a5ee-63a16b5ecd60	1	ML	SOLUTION
f8715745-2b92-41bc-a608-88b8d9839c0d	435332c5-b8a2-438a-9886-69f1b7257682	1		IUD SYSTEM
c9cb8f94-56ac-44a5-892f-9204fa458947	c813d91f-d1f1-4dfb-be33-77dd4859e0a7	1		TABLET
7888192e-10b2-4189-9bec-52a0784da49d	024db753-f40a-4346-bcc2-1c2ebe33a462	1		IMPLANT
a3fd0bc6-f1b7-494e-9c27-5b99bbf614a7	b75746e6-a929-48aa-a2c3-fe2db0b1f5d5	1		TABLET
0c8395cd-bb62-4ebe-b937-b905e066fafa	c46d1b62-1f7d-4838-a021-215cd0e12066	1		VIAL
b08dddbb-fd1a-4439-84e6-203f75963d44	ac3d1441-1e5b-4341-aca6-05c2f10125ee	1		VIAL
6068285a-d849-4c2d-8854-23083050927f	ee3f6bc2-4d35-4d5a-9856-e7b1304821be	1		VIAL
45b02b98-f3e1-41cf-a652-92249b10925d	3099719c-3eb0-4e16-a448-9c528f0e0690	1		TABLET
0d40bdd7-d231-4074-99ac-23fd0f415699	3bb710bb-1068-42c2-ae1e-56dc01082027	1		TABLET
3cf8ce38-7ee7-4bad-8d5c-1ff5b7a99842	4999dc1d-8e82-43bd-b2d5-10bfb323daf2	1		SACHET
26174aaa-ded1-4cb9-ac67-43e7d38dbefa	80b6055c-b478-474c-abd7-5a11d559c607	1		TABLET
305de0ee-5ec0-49f6-881e-a18844773b6f	3c8ecab7-1978-4aa9-b555-81ea123ba580	1		TABLET
f651cfba-cf43-4826-9e91-e8e636aba89b	f85c4bfa-5746-4b90-ad00-255fc911aafc	1		TABLET
19a3270b-cbb2-45b3-8ade-65f983b0b005	71326d00-162b-484e-b4a4-d9ede394828f	1		TABLET
31040c11-9f04-420d-ba03-7bde8e1ce926	aa7af3ae-b8e7-443f-815a-dc930843cf5e	1		TABLET
332c5199-16ba-4c4c-b028-5abb21cb328c	f9c89000-0195-4a23-854e-ecda24fc13cc	1		TABLET
f361b98a-877b-4d72-8886-75580a9f8475	98aaf53f-ad92-4a6b-b599-301ff85b154c	5	ML	DOSE
779da346-c391-460e-b70a-50d166d881bf	92b8f379-3b32-4bf9-9091-faeb6853de19	5	ML	DOSE
054a0a9a-7c63-4100-9526-6ac9e2542327	c66d2c44-325f-4a8a-b538-e3850e808232	15	ML	SOLUTION
da2c1e34-2986-4ec1-afc5-cf8e74a5c51e	49b285c9-fcda-4b68-8766-63064f38fcbb	1		TABLET
19fac791-8e49-4ddf-9f6c-2535c6c89691	df84a718-3a19-4aad-bed6-c51f1559cf9e	5	ML	SYRUP
35283e8b-181e-4ef0-afc0-0b79569d986c	ecf24068-6c8d-496a-a7c8-d90c9c35af17	1		VIAL
fd804138-6375-47a1-a063-a048443fd337	1f98d0a3-09b2-4b73-a09e-f82610b3379a	1		VIAL
1c420a32-6440-4b29-9310-2d4c6e974505	aa429bdb-22d5-4011-b16f-8e8bf0ac39c0	1		CAPSULE
396ccf5d-122c-48d5-baf3-8ced6c068e81	3cd99438-37c8-4169-8a18-00058ed356df	1		CAPSULE
fb642379-afdb-42f7-a699-271a213dc75f	5a6d26fb-0195-46c9-8cc1-31eb5dd0e9f3	1		CAPSULE
f9ddee0c-a8e3-453d-81ff-1554f6c2a70e	d286552b-cb7c-4aa7-9752-2c51924b00fb	1		TABLET
bb5221d4-bf8a-46c7-8790-88b9f854dda6	ea9dc701-af5e-4710-9741-76a2a4b3063b	1		TABLET
02ac88de-13db-4073-8309-13b9cedd0dc4	eed1388a-83ec-409e-bd46-c2535dbc3bf6	1		TABLET
56647c6d-4b8b-4ab0-aa2a-abf41a00ad5a	2849981a-c755-47b1-aed4-289099ed0d63	1		AMPOULE
1a2f54da-568e-4187-b876-886a8439f21a	35e802f9-5171-41ce-86a1-d21c10f6096c	5	ML	SUSPENSION
5863f019-4918-468b-b6ae-d107f3d309b8	6a464519-d8e5-466f-a4e2-766089f42a65	5	ML	SUSPENSION
bb55813f-1a5e-4ae7-ac6e-9d4074adb0fa	18937ee2-c2c0-40c4-b480-95518f8310a8	1		TABLET
ad77a651-3930-4e28-b3cf-a62c89c8f8e8	46232937-9ae6-4fa1-95fb-56325a3e9f8f	1		TABLET
995a4e75-bd7e-4115-b37d-c7b8f0cb087b	69f63300-771d-4063-a830-2a60cfb6505e	1		TABLET
3b1a7dd0-2dd6-4cfc-9079-ad59d23006da	7f9c23c3-d8ca-464e-bc60-9de54994d43e	1		CAPSULE
362ccac2-8cb7-42cf-8a21-14299ca33d72	1b701f43-5503-4783-894e-354cd0207e57	1	ML	SOLUTION
60ccda08-be18-44b7-8fca-50be568afb6f	63a9f7a9-755b-45b0-a14f-e5fa8f8b5044	1		TABLET
e7411286-e3a9-44c5-a1b8-2c0ab5229afb	2dea5241-f2c9-4b8f-a154-f8e9cf13abaf	1		TABLET
c73f29d0-3337-4a2b-be72-7f87b5fc963d	1d527618-c7f2-42b1-ba79-4ae6568133b8	1		TABLET
d8682cff-b867-4c8f-8111-b0cb44b11ccf	723a39cc-d325-473a-898d-62a421baffd0	1		TABLET
1350c999-c0af-4a46-9298-2ccfd8df7af7	f4ab1fc2-931b-41e2-ae26-7885b47f214e	1		TABLET
2394bb78-a29c-4265-afa7-5d28ed11cfea	e7bac784-5785-4375-9f43-2a82b9bb614e	1		TABLET
242dc356-e8de-4cf6-b0d7-ebae129432e7	9f200ee8-751a-47b0-abcf-62baf988c24d	1		CAPSULE
2592bbc1-95f9-4e6f-9f90-cfef3a3e9429	39de8d23-903d-424e-a0be-9123862ecb77	1		TABLET
bc62b312-dac2-4ed0-9d42-5e4f953525dc	3f0f7cbb-3269-494b-bb8d-2e809ec7b488	1		TABLET
0c174658-625c-4dfe-9c7f-e703786b140d	0bdb3dc5-f0b8-46b1-9ef6-69ae1e5432b0	1		TABLET
31c8e6c7-ac95-45dd-9f64-5bf7979cc4c3	655c20f3-335e-43c5-8979-10c67bb3342c	1		TABLET
9bc7c101-f6cd-40f9-b937-b9fd4d72527e	623e9a38-8cf2-450d-8aee-7149948db1ad	1		CAPSULE
d10d0dcf-a8a4-403c-8093-41abbed12220	4914805b-ce45-4942-b431-a3cbc6ba7c2f	1		TABLET
60191d3a-582c-4ad6-9b0f-47c1cfb8d3c4	e78c7d39-389b-4b42-9fc1-d98bb3137813	1		TABLET
364b5a7b-432d-4bd0-b197-35488f3b9de5	fd5dbb00-e0b3-48b0-b6b0-91e02aed0075	1		TABLET
5c040f9f-9f55-4bc8-951e-94ad69c68880	9853f0b6-0e83-4ce3-9351-2e983e54808e	1		TABLET
5409e2f8-1111-4c8b-97fc-aaa03c1f37be	fac1fab2-bc3b-4c38-8c93-5c02212b92bb	1		CAPSULE
22c201f0-484b-4e16-8137-5770c0aab47d	cc2d38cf-089d-4ce0-84ec-513ad5ffa4dc	1		CAPSULE
bebf6440-c79a-49f9-b271-eaec2f7d4eab	42c682c2-1961-4799-9282-98a962b167a2	1		TABLET
a9bba801-cd7d-44e9-bc58-35d5b2f9a295	b4ec2132-c4b3-4737-b844-82a250583312	1		TABLET
949b2b3c-ddcd-4842-ba76-0822c6c67048	9bc2c688-9cd5-42f6-bea2-2d9803a3751f	1		TABLET
396cad5d-2528-4730-8983-c247b6a00f42	923b7fec-c1b8-4261-9027-0b2ec6d6bddc	1		TABLET
e9453317-a839-49ba-bc1e-aa3d8d01359a	37d7ce96-23d8-4e8c-929c-e5f54cda3494	1	G	CREAM
9e76e46e-c41b-4de0-bb63-b517bf83c7bd	ecc0315c-9989-47ad-a8ff-835b812401c4	1		TABLET
6cba37aa-68be-4625-84aa-7c2c5b1390d7	2b6f5b66-821b-4feb-b758-de6525491a3b	1		TABLET
c1be6e12-ebb9-4b07-b30e-e29b43af682f	e4e32d4d-8325-4389-ae4d-df1e21b0d0f0	10	ML	DOSE
cf1c6ce2-b398-47f3-8101-204b0273e2fb	c2b381a9-2930-49ea-8539-c9086a822376	1	G	CREAM
3f9ac261-e83f-49a4-a310-b5bf418e8913	aa8cb14f-aed8-4b50-93d3-a4e7cfaaeb7a	1	ML	DOSE
1135a8db-d999-47ad-9015-067173c9618a	5d34ae98-f8dd-4282-92bf-311c9fd6e34d	1		TABLET
e0c22cb5-0030-4d1a-8555-23a8851c3922	e58033ec-2c89-4b25-b36c-3edce21419de	1		TABLET
f292f04a-b7bd-4051-98d7-3743ca3bf5b7	2a03aa78-b46e-4cbc-8209-4dbdb3f7caf5	1		CAPSULE
545f3186-00ca-4051-b03e-56849d3b553b	7d5d945b-3760-4181-bbee-06f5b098d58f	1		TABLET
ac9fa00b-2393-41cc-8506-00cfefa4636f	3f03917b-f398-4c06-a6b4-697154f8f74f	1		TABLET
61d9d6f9-36ec-4061-87b4-df366470dc45	15953a8f-6812-48bb-bf25-e7074373adf1	1		VIAL
b837c9e0-4f5d-453e-9439-de5357510898	9d6898bd-26a1-4299-9957-3182d1526520	1		TABLET
8290b04f-ae38-47cf-a205-1c611fea28c9	caf01e9e-293b-432e-bac5-f86855b91654	1	ML	SUSPENSION
928b057a-719e-4f17-be6f-c140370e8232	de9216b0-68c4-421a-b4a9-a6778126d01f	1		TABLET
cb40ed4f-33ec-4e5b-8de6-c53ea3f7fdf0	5c60acfc-0df3-4fd3-8488-5538acdb1239	1		TABLET
23be6cb7-08aa-4f27-8147-868d6b318f0b	e5aec286-82f6-4b78-8e58-f1acd32e162b	1		TABLET
3d904ed6-2aa0-4cea-b362-9c5af7580c81	84064db2-c4b8-4fb5-b7b4-9250d310212d	1		TABLET
c43794f8-8f97-4cd5-876b-9f885b3251a8	466f96ae-267c-45b9-a701-55e194739a65	1		TABLET
853d610a-8147-43e0-89d1-93a4d2896f7c	ecfcf06e-ea1d-4cc4-8e79-c80c316d79a0	1		TABLET
f399d0e0-1ddf-477e-9ae1-e9e7ac9ba5b2	8ddd5dd9-731b-4988-a7ab-c08961ec15b5	1		TABLET
54e20467-92af-43ec-818f-436f6c69b3f9	7e8bc146-363d-4109-8c93-3c7a507f5c4e	1		TABLET
85200632-e691-4dfb-a857-c1c917f90d3a	fe19fcdd-e1ac-432f-b999-7162c34e9357	5	ML	SUSPENSION
39791100-ed36-430d-a0a0-98f4a0381c29	96d96530-651c-4da7-85d3-ea1fa2806594	1	ML	DOSE
2022f32c-250f-4ad5-9d93-9e04c7848fbf	a51b1c58-60cc-4b3d-be99-c20c1600a0b0	1		TABLET
babbdd48-844c-48af-8f79-b2d90c58c703	7ecffede-d0bc-4d9c-b277-fc792c203a1e	1		TABLET
a67d7aec-40f4-41a2-817d-80f151ce36fd	8e507f80-1fa4-44c1-8e24-77ab402bb997	1		TABLET
ab30f150-bae7-4bbb-9cf5-35a2df9c1d52	463bb0d0-6a33-4fd4-8723-e419eb753dd0	1		TABLET
e4b7790b-a294-4d22-83bd-e82a780629aa	42afc94b-a0a8-4918-8f73-9f6337288791	1		TABLET
782b53dc-dfda-4933-9f12-2652d0210ea8	3bc600a2-06e7-4842-b230-2f750ef1c19d	1		TABLET
06bc1902-9332-4159-92e4-8e36c1f2ccec	ee4bc0fb-068d-4dd4-95c8-aebff5f0a052	1		TABLET
7604b755-cc49-4f89-afe1-5810240e95e9	63666ea6-e03a-43a6-9c19-2bd4e7564323	1		TABLET
c11e1601-79c7-41dc-8e99-f613c0f35934	f477c470-0927-4b48-bb2d-aa82fc511b17	1		TABLET
e3b62987-50c7-4802-8a94-4474ec84c406	3ef8bd19-9b6b-48fb-9160-420b18776dfc	1		TABLET
40fbabbf-e067-4062-aebd-525691c6b0da	612c130e-788d-425e-abeb-5bea19a9e339	1	ML	SUSPENSION
3f0a800b-29ab-4745-ac6a-2512f5aed1fc	409fe53d-ea66-4777-b81f-a5e38ae5eaf9	1		TABLET
f9d149c2-3317-4800-955a-54b9208b204a	461164de-c1f1-4a4f-8581-ee70447d7a2a	1		TABLET
a59a1a0a-cc9c-45a5-b280-d35dde85ad7f	97b22a0e-4b97-43e4-8655-84dcec5e3141	1		TABLET
eb9ece91-7058-44a8-a753-cdfb3609ee03	317920ed-9c6b-4fa7-a2ce-d6dc787da776	1		TABLET
41efc7ef-328a-4b65-8165-224a4d37787d	115f928d-85a2-4480-9719-14bd83533f27	1		TABLET
d15f13cf-8c61-4eda-ac92-a5a707b6951d	870ac624-da37-4b95-91d4-7fe1b58642fd	1		TABLET
683df058-163b-4c96-bc2b-b28d95136efb	f1d45f61-4a54-4d43-a671-203b3a080f04	1		TABLET
f0a2c98c-6e22-4dda-b787-4ae16c393aa4	34516f3e-d112-47fa-9b0a-286ba984ecf5	1		METERED DOSE
e8c3c396-0a28-4f75-be81-33d8fadf801e	74ca6b0c-d86d-4d2d-b3a5-31c2af2727f3	1		METERED DOSE
69cd5f52-7ba9-459a-83fb-0c1c7c2b1b0d	6ed4b003-6fdf-4731-abff-ac236be3d4c2	1		METERED DOSE
a44b239f-53a2-4de5-b501-11b15aa97631	d8449fb5-7ef5-4476-b85b-ec2f72159944	1	ML	SUSPENSION
4455b925-1b0d-406e-9cef-a04e291cf430	af1bda7e-35d8-4b6e-b37b-95d542baf575	1	ML	SOLUTION
e1873ac0-2933-4170-9e66-7422aa4c89dd	6536fe28-6c86-490b-b5a2-91be938aecef	3	ML	SOLUTION
df9e0025-8cad-407d-8ae3-1bdda1ebe70e	a7f95fb3-5302-417c-97e4-a07a856db703	1		TABLET
8db69ab3-157e-4e91-8148-f29fdc3c54fe	d2808bc0-a5d8-4ae1-b2aa-1c9efac224c8	1		TABLET
0e22b23a-8140-461f-b2c0-3afe904969c1	dfbb93b9-0aa0-4fbd-a454-48d0ed84205f	2	ML	AMPOULE
7bac747b-d945-4bae-8ce8-223bf6b2f339	99ddc56f-f1bf-49c2-942d-7afdbcaf5dc2	4	ML	AMPOULE
3a158355-98c3-4364-939e-24a9d5b723aa	e6e07768-2b0f-4f5b-9627-549e75732bad	1		TABLET
5348b743-8612-4788-b84e-5bc8f6c392ee	8d2c55e9-d5a8-4537-a117-105fb20667b4	1		TABLET
3b287c39-8106-43c7-8fbe-256299be13d9	668c9e66-8467-4f71-8690-8633a4a06c85	1		TABLET
fbcf7efb-2888-406e-9a20-9807d7e5567a	3638cdb7-8159-4c1b-81ff-e8319c12ce0c	1		TABLET
36ccb9a0-875a-4218-9f2a-a74f13016de9	d7b3a8cf-0d8b-431e-91aa-82f809b57863	1		TABLET
829ae4d1-2525-4c41-9830-c3f616ba4d8e	83ee47f2-d465-491a-9088-a36228eedf51	1		TABLET
1584522a-47fb-494f-8f88-f5cdffbdcc97	8f65c3d0-7bf2-4d07-af06-a4d7569bdd12	1		TABLET
569fe551-c7a7-4c57-ae8c-9eb928ec3342	1f407d47-96c0-4391-acc3-31a5ae6ce60f	1		TABLET
5b047bca-389f-4d47-aaf7-1e8017dfda83	bce3f760-c854-4ecd-9827-60899739fe9b	1		TABLET
d631b59d-0741-4324-84f1-27e82e26091f	47793ac6-5b22-4f1c-8ca4-792ca325d4ba	1	ML	SOLUTION
a051dca1-f54e-47b7-8c58-f660af149d1f	6f9cf519-52fc-46d6-a020-36bcec11523f	1	G	GEL
623be35e-79a8-4935-aab9-808ed67ddf47	0fb60da5-d673-47f8-8014-03a19bfcd95c	1		TABLET
1097b486-4d52-4389-8b78-e307b8d5c1d3	bc1c669c-581a-49cc-96fe-2e8e732ee0a3	1		TABLET
32d2b214-a118-4b08-9f22-fb2269830f75	41c92a2c-2f05-46e0-af99-6a88355848db	1		TABLET
119b412b-65f4-4b52-850c-21aca0fd74cf	a4107e8d-ca74-47ee-982d-c9d56cb1a46d	1	ML	SOLUTION
e1802623-3f62-4082-873d-00672fa6e32e	fb4ab6ab-1063-468e-8d28-895817e9132b	5	ML	SYRUP
454857cb-b890-40e1-84c2-4e3f5b906bf4	764306cf-0843-48fc-9056-40a0edb596f0	1		TABLET
0cfa201f-7154-4978-9e26-4dd24c0da743	5d644480-506c-4609-8e9d-bbd70b78e968	1		TABLET
03a83ce1-5b18-417c-8aaa-09591b9a7c04	b5051be1-f966-4fda-aac4-5e28d5be229d	1		TABLET
c7d3201e-f644-4fac-8bb2-95ee50c88ed1	273ad4d5-b297-4cce-a3a0-17621f068fc1	1		TABLET
5dfe2a93-bb19-4f43-8d2b-78d33f5f2ddd	ecf1a17b-4a0e-40eb-9d5e-b536316783eb	1		TABLET
36643f16-f6d9-4036-9c08-eb126966b79d	5c2507e2-0936-47cc-9f81-165651bfd9c5	1		TABLET
9ced1fba-01ea-4948-b41c-fe5cb6456ccf	361d8b6e-a9f9-47ad-a7ed-67398a7ca3db	1		TABLET
aeab62c8-d650-464a-afbb-94f5b4db23dd	522b14f9-b504-4f28-819b-ad64dedd42db	1		TABLET
f7800318-b295-45fe-b972-8d3bc2a0ed19	7ed35c50-6dba-4125-8cb1-6f22d2dd8e2c	1		TABLET
4121699f-7981-48b8-8f6d-5312ec942feb	16138572-17b7-48a4-a714-5ac9a1e9a037	100	ML	SOLUTION
a6bab629-6792-4d34-a78f-4bbb73c370fa	815f8713-f984-408e-ac39-0cea22bbd326	1		CAPSULE
ee517e14-3349-405b-bb2e-db916c8b9194	d6b71668-f69b-4718-833b-516c1da6c732	1		TABLET
ad514ceb-6595-4997-820e-2d9ab66027b9	d9ddf63c-9b86-4b58-92be-090706138ea1	1		TABLET
61248b16-1d19-472d-8421-b5ee4ebddcdc	8ea46a5c-ae5c-4fac-adad-3beb2c0e4364	1		TABLET
9c5951b0-a3ee-4792-a987-4b63c4c726a6	84bf6535-d40a-4e5d-a8f1-644ab32e255a	1		TABLET
27a60ed6-b25f-4970-a665-a77fe78905aa	846b3ac6-4eba-46db-80d2-e1aa142a8e8d	1		TABLET
ef8f1e0c-f557-4f57-adce-adcdeefda568	1eb42afd-0d88-4657-9458-3fb14a4a8c36	1		TABLET
d7788244-bd98-43bd-bcb8-8ac45870a7fa	98b6d340-776e-49b7-9604-bed97fc6d03b	1		TABLET
60d359ad-1722-40a2-a84a-dbb08087e3a8	78b43b4c-79f9-409b-9a0f-2e16ba34c760	100	ML	SOLUTION
c872db19-d7fa-4cc1-94bc-bc06e2e97712	3898a777-239a-44bb-9e37-c3b10000ec70	1		TABLET
6ea9e35d-91e9-40bd-b724-a6b87748f2c2	1a59f088-e6e9-4cb3-b9ec-82421830ddd9	1		TABLET
443ab690-835c-448d-8406-0b3831050996	5677ac29-c200-480d-b26d-3586fe93bd35	1		TABLET
fb665c7c-e6ca-49d1-827e-12c0a22c5761	fd66d5da-5c7e-410a-b18b-e346bac8f3ea	1		TABLET
05abaabc-d172-413a-b295-d2b74694b399	cef51a6a-a13d-4ece-92d9-f666d42d489e	1		TABLET
14ea8099-6ad9-4552-b8b8-dc4003a87dc7	cbc533bb-7633-4f9b-9265-caac9218dd0e	1		TABLET
f8f43f53-3b30-40a7-aa82-b4494f40e8ac	d8d97c15-4e83-4a1c-b31a-d166382dad88	1		TABLET
cd6259a1-5cf9-4a59-bdc2-714269998662	c1674165-2b62-456c-82cb-607fb63007f7	1		METERED DOSE
9df275f7-d77d-4bf6-8338-cb2407e14b7e	0cd9cfa1-8292-4474-89e8-4a1ca79a0b46	1		TABLET
39bc9397-4695-45c3-acd5-61260d597fbe	e6c81f99-4d29-4478-ad1b-cf2e709721d5	1		TABLET
ddb7f1b5-ccc1-469b-8cd6-1c5490d5d24f	d387aa15-75c5-4745-a2db-ae65834b23a6	1		TABLET
e8446fc3-b548-4c07-bb8d-b17f85cc6cd2	71e66a4d-365f-47df-8386-bf3afb616031	1		TABLET
bbc08495-dbce-42a7-adfe-21c2bdebc204	4fea57c3-a345-4af3-a950-61ced7a04f38	1		CAPSULE
3f9c02d2-093f-414a-ac3c-24700d709b37	3ce8e2b5-6d62-4b90-aee4-ae931b7960e8	1		CAPSULE
701de3a0-9349-4e55-9dc4-6f4894633d88	33119722-9780-4673-8d36-bc81d9e52638	1		CAPSULE
06a40488-e041-4760-87d8-627566079cba	2675bba7-41ef-4ed9-94fa-7a981b216151	1		TABLET
0964b360-dffe-4290-bda7-7b7b315bd4a6	ea39cbda-ad1a-4b09-9a71-71928e5f292c	1		TABLET
1b040f9a-9d35-43bc-89c8-37d90de16df4	89491b91-790a-403a-b78d-674a7f465e98	1		TABLET
35ebd1ee-48bb-4d75-b87c-d15c104bbcfb	e624ca7a-d763-48a3-891b-7559b15905bb	1		CAPSULE
6372a0e6-3229-4abf-abae-e4f9ac90f31a	f24d01f0-f54d-4902-9ac0-f6e151006566	1		CAPSULE
8131b283-a91c-4325-b8d8-d1b2a8b3beb8	d7cc2775-1df0-4d96-a9fd-aa34a1d03bf8	1	ML	SOLUTION
37809322-acf5-4148-a90d-fc427edbadad	dda97c7a-9554-4cd6-a217-ed71a66fc833	1	ML	SOLUTION
1d01a238-5fef-4b63-970a-0911313cbdf4	116afacd-4493-482c-8af7-0a1f657708bf	1	ML	SOLUTION
c2783d72-9265-4199-a9dc-97b18cb4e1aa	509c1267-0fdc-4ffa-b411-48802fee7406	1	ML	SOLUTION
ec3af890-bef9-4a72-b8df-f403cb226228	1f02ff83-bc32-49e5-a942-65994ff3221c	5	ML	VIAL
649499c7-949e-4917-97c4-69b04f4bf5ba	82bfeb8d-56aa-4bbb-a595-0204ae062d39	1		VIAL
d2155ef1-03ba-4ed2-b00c-a8af6ef0df5e	6dda9f65-c1d0-4217-9ed4-a379b066da79	1		VIAL
d2c57dea-aea3-4b8e-af1a-083fc49e7821	de9330ab-2aec-428b-874f-6b037a550dbb	1		TABLET
57042cd4-1988-48b2-a715-f1e29806bead	a213ae73-9f57-4309-bbd7-03d6fb2d9154	1		TABLET
480b62fc-c1cb-4ce5-814a-310ec48c32a4	5776b661-1496-4771-9e9e-193c8c8deab2	1		TABLET
5bbab64e-4e40-4c7f-9774-d1d692ed764a	536daa09-7d4a-40a2-bacc-59b90327d28e	1	ML	DOSE
4e2198f3-f10e-4717-afd5-ab237dd50ee3	8ef5d53c-4b17-4242-8a47-29a7bc2726e6	1	ML	SOLUTION
fcf712cf-34c3-426c-a779-f49126fde736	566a0d72-6eca-4250-bfcf-02837f1da024	5	ML	DOSE
3b45571e-b450-4d12-8e0d-301860b17e4d	312ad556-bd28-476b-b50b-1caae27f9271	1		TABLET
91a7b138-9ec0-42e8-8047-b4aa60a67dc6	6d4e7390-6393-406f-a970-20aff57675ee	1		TABLET
f5175085-1e70-4141-b1ab-cc83e10ab059	d83bfa04-c0ec-464b-ba95-f9d237ec66e4	1		TABLET
e5cf3f20-0565-4234-8e53-050708abedaa	cdd8b92e-77ac-4e2f-95ec-8696b4216a9a	1		AMPOULE
e21533b9-f40d-43c7-b474-7a9832c93594	43e41776-0afc-429b-8c46-a4926193843d	1		TABLET
90ca6dd8-7637-43fc-b0ab-6ceb51132c81	8daa8691-feef-4ffb-a228-dcfdd130780e	1		TABLET
d71dc664-86ad-4d41-9c14-310899745cc7	abbf8d40-90af-48f6-97ac-004623416f89	1		VIAL
a6542a1e-0972-4990-bccf-37a0a405299a	2df1aac5-48bd-4d03-9410-fe7e8bd9b4e1	1		TABLET
e0cfb7ab-774b-4b09-aafd-ca6447b611e8	65ef189b-285f-42ed-8ade-ce1b231b2a88	1		TABLET
f4039fb0-63b9-4772-b988-0a569e025198	c3784ec9-de30-4dd8-a635-941748a65b00	1		TABLET
1865abf1-3291-4d71-95b4-084bdf23de06	68d15044-1bc5-46ed-8040-354b2e52c7a1	1		CAPSULE
df6f7e51-1508-4c83-9b96-b3905908cbfc	d92874f2-4040-4134-b992-45ce62b4b426	1		CAPSULE
20b0e9b5-0e1c-4384-81bc-e5b4f7170a7f	4c48f194-c33c-4467-926a-cdb87b5bc7e4	1		TABLET
b0aec55f-2da0-4ccb-8cff-33ef60f7f097	472a905f-f98b-459f-81a4-812d42a839db	1		TABLET
9dd3da7e-3d50-4668-8e01-a6f4753eacc9	34de440b-6199-4a89-b332-d2816cc64b76	1		TABLET
ee6e35c8-5d39-4ee0-84f2-442ef59f74ea	ef461181-4ca0-4412-ad59-4771c8c93ee1	1		TABLET
9e1a2fa4-dcd7-4685-aeda-61cc328ca5c6	aa65e6a0-82a0-4662-8925-a71f2f8ca0ff	1		TABLET
80ebdedc-203d-497a-b7d8-7a5cc3aa0693	bebef242-b409-46e5-a114-63f682751002	1		TABLET
5653b3a8-760f-4a98-9352-27624700858f	0e94c3fc-0fd5-4379-975c-fdcb088a13d2	1		TABLET
